Trajectories,,,,,,,,,,
100,,,,,,,,,,
,,HW3-003:PELVIS_T,,,HW3-003:R_Foot_T,,,HW3-003:L_Foot_T,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
3330,0,105.464104,258.033203,1032.894897,21.867321,-78.99649,114.837952,237.325394,245.70018,119.904556
3331,0,102.282364,257.713959,1033.391113,21.86305,-73.69117,115.111832,237.249786,246.870667,120.662651
3332,0,99.201355,257.558258,1033.765625,21.779512,-68.224289,115.564011,237.052826,247.795166,121.412079
3333,0,96.233582,257.583099,1034.016113,21.591192,-62.797218,115.967094,236.639374,248.542419,122.121086
3334,0,93.381363,257.787567,1034.162964,21.273888,-57.547604,116.181328,235.960831,249.167191,122.802734
3335,0,90.646477,258.154816,1034.235718,20.82748,-52.47839,116.221878,235.085938,249.654449,123.543442
3336,0,88.033073,258.657959,1034.258545,20.264824,-47.531834,116.171364,234.143707,249.92807,124.4645
3337,0,85.547951,259.266998,1034.238892,19.597723,-42.660912,116.097725,233.206436,249.906326,125.652779
3338,0,83.198708,259.957397,1034.167358,18.837404,-37.834747,116.035843,232.27298,249.525925,127.153915
3339,0,80.987038,260.713989,1034.029175,18.006426,-32.99905,116.003769,231.314468,248.753036,129.016388
3340,0,78.904007,261.526581,1033.823486,17.149172,-28.058426,116.015137,230.301422,247.574478,131.31723
3341,0,76.939941,262.386505,1033.574829,16.316324,-22.945429,116.06501,229.213745,245.935104,134.124786
3342,0,75.098915,263.285736,1033.328735,15.536966,-17.692278,116.123672,228.022095,243.714462,137.397156
3343,0,73.393646,264.212494,1033.136597,14.810177,-12.40527,116.173546,226.664917,240.791016,140.910995
3344,0,71.828056,265.150116,1033.041748,14.116858,-7.190783,116.231598,225.074097,237.10614,144.329575
3345,0,70.391785,266.084259,1033.069214,13.450483,-2.071228,116.304207,223.227112,232.667938,147.365189
3346,0,69.066483,267.010651,1033.220337,12.827501,3.036017,116.355682,221.157272,227.510345,149.878677
3347,0,67.835846,267.937347,1033.471069,12.252522,8.220551,116.346848,218.910568,221.649323,151.853424
3348,0,66.694,268.877899,1033.783936,11.706059,13.511139,116.267014,216.500458,215.070328,153.318939
3349,0,65.645638,269.844391,1034.120117,11.159842,18.865839,116.147812,213.908463,207.74733,154.308731
3350,0,64.699371,270.84375,1034.450562,10.582045,24.167889,116.068489,211.133011,199.682297,154.862747
3351,0,63.86047,271.875702,1034.760986,9.959002,29.326241,116.087082,208.236069,190.943542,155.037369
3352,0,63.126461,272.934479,1035.052979,9.310543,34.35799,116.179031,205.328308,181.640427,154.887207
3353,0,62.490383,274.015167,1035.338501,8.668699,39.298382,116.289932,202.512451,171.845703,154.434814
3354,0,61.947208,275.11792,1035.630127,8.061041,44.120918,116.403076,199.855438,161.575623,153.678192
3355,0,61.491261,276.243744,1035.931885,7.520974,48.778656,116.532013,197.399719,150.835327,152.628647
3356,0,61.106617,277.38974,1036.237549,7.11707,53.28516,116.670326,195.176758,139.647491,151.330124
3357,0,60.765572,278.550476,1036.53125,6.976264,57.768593,116.748833,193.201309,128.058289,149.846802
3358,0,60.439468,279.722595,1036.793091,7.240982,62.413296,116.660912,191.453995,116.125763,148.232605
3359,0,60.109684,280.907257,1037.002563,7.957568,67.308266,116.36348,189.88559,103.869003,146.489639
3360,0,59.770081,282.107269,1037.138794,9.019704,72.393898,115.935844,188.455566,91.226768,144.547012
3361,0,59.425465,283.322968,1037.186035,10.258965,77.566673,115.49984,187.169724,78.084129,142.30777
3362,0,59.089756,284.550232,1037.138916,11.55843,82.760963,115.110054,186.073669,64.367546,139.764404
3363,0,58.783184,285.780212,1037.006836,12.84164,87.926743,114.761147,185.213364,50.143639,137.091461
3364,0,58.528881,287.001617,1036.813721,14.019141,93.017853,114.448654,184.605621,35.583515,134.576065
3365,0,58.347515,288.202423,1036.591431,15.020878,98.021332,114.163528,184.232117,20.82324,132.438568
3366,0,58.250546,289.370972,1036.368042,15.861243,102.950905,113.870796,184.039368,5.928868,130.764206
3367,0,58.238766,290.494812,1036.163208,16.602747,107.787788,113.570694,183.947571,-9.023808,129.576355
3368,0,58.309574,291.559753,1035.984253,17.283678,112.49308,113.331665,183.889679,-23.91638,128.913055
3369,0,58.463455,292.554871,1035.822754,17.951982,117.113892,113.200142,183.842682,-38.642166,128.826263
3370,0,58.69696,293.479553,1035.653564,18.69636,121.77356,113.151367,183.786148,-53.183437,129.306824
3371,0,58.989784,294.343109,1035.442017,19.599138,126.572876,113.122314,183.651443,-67.64122,130.233551
3372,0,59.306931,295.156158,1035.156006,20.684238,131.551422,113.038666,183.375381,-82.136681,131.453064
3373,0,59.617222,295.921844,1034.778931,21.86253,136.651917,112.876472,183.002106,-96.64595,132.912399
3374,0,59.909214,296.631226,1034.311768,22.947767,141.735672,112.695656,182.6707,-110.987816,134.675629
3375,0,60.194237,297.268372,1033.772339,23.779787,146.685394,112.566505,182.492844,-124.976204,136.832886
3376,0,60.501774,297.818085,1033.193115,24.315958,151.473495,112.49601,182.481689,-138.518494,139.426056
3377,0,60.872055,298.265289,1032.615967,24.619711,156.149002,112.435242,182.590057,-151.578186,142.439682
3378,0,61.344383,298.59436,1032.076416,24.786772,160.76413,112.342957,182.770676,-164.095932,145.83223
3379,0,61.942493,298.796753,1031.584595,24.895967,165.348801,112.229942,183.001083,-175.939941,149.558746
3380,0,62.66959,298.877319,1031.123901,25.034893,169.994888,112.128227,183.296066,-186.912033,153.561646
3381,0,63.518375,298.853149,1030.658447,25.301535,174.852051,112.031799,183.69873,-196.811356,157.748581
3382,0,64.48111,298.746521,1030.149292,25.717146,179.948044,111.895447,184.220947,-205.503845,161.974106
3383,0,65.549484,298.577698,1029.569702,26.185696,185.114639,111.695145,184.7957,-212.937195,166.031754
3384,0,66.711563,298.359131,1028.916626,26.60397,190.17981,111.463638,185.308258,-219.100235,169.669937
3385,0,67.950821,298.09317,1028.211182,26.978462,195.154938,111.255623,185.676498,-223.985306,172.621811
3386,0,69.247887,297.769562,1027.488037,27.365582,200.139664,111.100998,185.918793,-227.594055,174.631332
3387,0,70.586792,297.364227,1026.776367,27.741917,205.118439,111.000877,186.163681,-229.957993,175.491196
3388,0,71.961754,296.848602,1026.083008,28.023643,209.967422,110.947449,186.579117,-231.137238,175.098419
3389,0,73.37854,296.201874,1025.38916,28.174927,214.605133,110.929947,187.257767,-231.206406,173.492645
3390,0,74.854637,295.413757,1024.665649,28.236706,219.059311,110.928925,188.141876,-230.253922,170.85347
3391,0,76.419281,294.478668,1023.892151,28.292051,223.445801,110.912163,189.041489,-228.404053,167.473709
3392,0,78.110741,293.391174,1023.07428,28.415974,227.898346,110.845711,189.719055,-225.869507,163.719116
3393,0,79.972961,292.143219,1022.249207,28.617004,232.463272,110.72477,189.977737,-223.006958,159.948273
3394,0,82.046806,290.723175,1021.475647,28.844912,237.080841,110.582703,189.713486,-220.269379,156.39595
3395,0,84.353645,289.11853,1020.813843,29.064838,241.67189,110.458008,188.920898,-218.011078,153.095596
3396,0,86.885063,287.319855,1020.304321,29.272614,246.18042,110.364708,187.660004,-216.296036,149.929596
3397,0,89.605309,285.325134,1019.961975,29.436182,250.537689,110.303917,186.000687,-214.891876,146.785065
3398,0,92.45974,283.142578,1019.78302,29.474195,254.638367,110.292389,183.981064,-213.452805,143.658829
3399,0,95.383148,280.791687,1019.755005,29.29767,258.365082,110.371574,181.635437,-211.730713,140.619247
3400,0,98.307877,278.305176,1019.859558,28.871929,261.668365,110.600014,179.078735,-209.667465,137.712891
3401,0,101.175125,275.727997,1020.075562,28.282185,264.673279,111.006577,176.550964,-207.34314,134.932465
3402,0,103.944458,273.110107,1020.383118,27.712299,267.64386,111.517944,174.372375,-204.852859,132.254578
3403,0,106.593376,270.497284,1020.766235,27.29397,270.754181,111.991287,172.840622,-202.213486,129.688934
3404,0,109.10817,267.925842,1021.213074,27.006731,273.955322,112.347359,172.115814,-199.360336,127.296089
3405,0,111.47757,265.421478,1021.711731,26.734226,277.086334,112.626335,172.131454,-196.210022,125.167694
3406,0,113.700439,263.002441,1022.248718,26.374123,280.025757,112.913078,172.595108,-192.716812,123.390556
3407,0,115.796837,260.68396,1022.809265,25.905287,282.734467,113.234909,173.136246,-188.874161,122.015045
3408,0,117.801102,258.47821,1023.381592,25.369761,285.21463,113.548828,173.518051,-184.698715,121.030632
3409,0,119.745094,256.387024,1023.961548,24.812883,287.463409,113.808197,173.723541,-180.238434,120.36393
3410,0,121.65274,254.396591,1024.559082,24.273354,289.491516,113.999268,173.869537,-175.568924,119.914978
3411,0,123.546089,252.485962,1025.200317,23.811319,291.368958,114.129456,174.076599,-170.765152,119.598602
3412,0,125.452515,250.640961,1025.912476,23.492191,293.174713,114.222656,174.396286,-165.883316,119.3591
3413,0,127.406433,248.858673,1026.704468,23.321524,294.870117,114.329781,174.803696,-160.957809,119.165894
3414,0,129.438477,247.146225,1027.554688,23.231539,296.297394,114.515686,175.235092,-156.002899,119.003975
3415,0,131.559692,245.520157,1028.41394,23.149343,297.340729,114.825409,175.635468,-151.017624,118.864845
3416,0,133.759384,244.005981,1029.220703,23.033028,298.011566,115.27903,175.977783,-145.997864,118.740387
3417,0,136.013336,242.634766,1029.924683,22.837259,298.364624,115.890694,176.251282,-140.951553,118.620888
3418,0,138.284744,241.434906,1030.499634,22.505846,298.418243,116.67627,176.448044,-135.898773,118.498329
3419,0,140.52037,240.425018,1030.942505,22.017241,298.169983,117.647377,176.565155,-130.857864,118.370186
3420,0,142.660004,239.613037,1031.261719,21.406378,297.630127,118.807495,176.615494,-125.840309,118.237648
3421,0,144.657272,238.998871,1031.467773,20.724102,296.827484,120.157921,176.627167,-120.856384,118.100121
3422,0,146.488892,238.577393,1031.572144,19.975834,295.779358,121.708473,176.6259,-115.921074,117.951874
3423,0,148.148392,238.340164,1031.583618,19.105291,294.455414,123.493683,176.622574,-111.056084,117.785713
3424,0,149.639664,238.275482,1031.513428,18.03174,292.764557,125.59523,176.61998,-106.280762,117.602394
3425,0,150.976486,238.364639,1031.374878,16.694613,290.538422,128.136078,176.630905,-101.594452,117.416313
3426,0,152.177551,238.580246,1031.185791,15.08123,287.549072,131.196182,176.690094,-96.970314,117.243324
3427,0,153.25116,238.898041,1030.967285,13.233523,283.600616,134.679474,176.83728,-92.361137,117.082108
3428,0,154.190247,239.307953,1030.742676,11.231235,278.605896,138.289444,177.078461,-87.701836,116.92218
3429,0,154.99144,239.802826,1030.536621,9.166718,272.578796,141.684341,177.370834,-82.926765,116.76963
3430,0,155.66481,240.365494,1030.37439,7.129977,265.583954,144.642242,177.649689,-78.013184,116.646812
3431,0,156.222565,240.975616,1030.280273,5.208807,257.692291,147.08139,177.868469,-72.995888,116.567772
3432,0,156.671814,241.618607,1030.276733,3.483069,248.95433,148.982254,178.011032,-67.932922,116.522659
3433,0,157.017136,242.282227,1030.379761,2.001824,239.398575,150.323776,178.076462,-62.871872,116.485771
3434,0,157.264145,242.957718,1030.591553,0.765262,229.058762,151.077118,178.06871,-57.83548,116.437454
3435,0,157.422348,243.650436,1030.901123,-0.277189,218.003937,151.223907,177.985931,-52.824795,116.373665
3436,0,157.503708,244.377045,1031.286621,-1.213563,206.339951,150.757797,177.80336,-47.840347,116.294769
3437,0,157.516617,245.146774,1031.717773,-2.146756,194.179214,149.677399,177.47261,-42.901436,116.192596
3438,0,157.466278,245.955765,1032.162598,-3.188676,181.579758,148.00531,176.935715,-38.046177,116.051056
3439,0,157.360977,246.800598,1032.595947,-4.477416,168.487228,145.833939,176.154541,-33.301754,115.866066
3440,0,157.213501,247.688965,1033.005859,-6.157584,154.780945,143.343811,175.156204,-28.630968,115.667297
3441,0,157.035965,248.635651,1033.387085,-8.283548,140.432739,140.741257,174.041138,-23.918293,115.504326
3442,0,156.83255,249.650116,1033.736938,-10.765093,125.570847,138.170563,172.936249,-19.049105,115.404526
3443,0,156.59491,250.729553,1034.050537,-13.459997,110.346794,135.701447,171.95488,-14.007075,115.355057
3444,0,156.305313,251.864944,1034.320923,-16.249542,94.855751,133.350388,171.175583,-8.865421,115.326157
3445,0,155.945511,253.048691,1034.540527,-19.014292,79.206245,131.105057,170.626358,-3.691914,115.307999
3446,0,155.503754,254.273895,1034.704834,-21.664469,63.518265,129.008118,170.287415,1.499886,115.319588
3447,0,154.977036,255.532059,1034.816528,-24.183739,47.855171,127.191811,170.086441,6.692726,115.358971
3448,0,154.368958,256.814789,1034.888306,-26.582184,32.228481,125.795662,169.882156,11.786201,115.345924
3449,0,153.683899,258.112762,1034.93811,-28.841379,16.644293,124.896317,169.530899,16.657063,115.178223
3450,0,152.924072,259.410339,1034.981323,-30.901447,1.146653,124.503471,169.019241,21.32571,114.864532
3451,0,152.095154,260.686859,1035.02771,-32.681007,-14.173935,124.572296,168.473267,25.961678,114.52578
3452,0,151.210632,261.926788,1035.080322,-34.132153,-29.24106,125.016525,168.022644,30.710321,114.266411
3453,0,150.283325,263.125885,1035.136597,-35.281544,-44.050419,125.741379,167.710617,35.610126,114.116226
3454,0,149.315704,264.286316,1035.19043,-36.214531,-58.650764,126.697525,167.522278,40.65284,114.069878
3455,0,148.304596,265.408051,1035.236328,-37.030476,-73.078659,127.906647,167.444595,45.833939,114.12175
3456,0,147.248352,266.482117,1035.273926,-37.794033,-87.268921,129.428009,167.486526,51.144966,114.264427
3457,0,146.144745,267.492065,1035.30481,-38.523754,-101.016777,131.334564,167.647583,56.534962,114.468079
3458,0,144.986359,268.42453,1035.325562,-39.238323,-114.079231,133.730194,167.874908,61.884739,114.668663
3459,0,143.761292,269.281372,1035.324341,-39.962551,-126.281616,136.701553,168.078018,67.077705,114.799286
3460,0,142.460037,270.080536,1035.287231,-40.683983,-137.521271,140.212433,168.200912,72.121147,114.847458
3461,0,141.078781,270.842163,1035.205688,-41.375313,-147.766159,144.099487,168.267792,77.154312,114.87188
3462,0,139.613434,271.571198,1035.079346,-42.046043,-157.054123,148.159592,168.348389,82.320885,114.949455
3463,0,138.054916,272.256012,1034.913574,-42.721207,-165.424942,152.197052,168.477814,87.628357,115.092758
3464,0,136.396301,272.884369,1034.716919,-43.389324,-172.855453,156.020569,168.634949,92.94474,115.235886
3465,0,134.6409,273.455566,1034.501099,-44.000072,-179.26947,159.444122,168.79921,98.137192,115.310707
3466,0,132.796173,273.977051,1034.274536,-44.519161,-184.595123,162.309021,168.975037,103.169601,115.30043
3467,0,130.865021,274.454041,1034.041138,-44.967056,-188.804596,164.503296,169.151367,108.091637,115.226463
3468,0,128.850586,274.887238,1033.799194,-45.390072,-191.91008,165.953583,169.286484,112.989075,115.123314
3469,0,126.757698,275.274506,1033.538574,-45.82336,-193.960556,166.611755,169.352585,117.925667,115.021431
3470,0,124.58474,275.60788,1033.241211,-46.28035,-195.043716,166.464951,169.363266,122.910141,114.935699
3471,0,122.324326,275.87381,1032.88501,-46.733242,-195.24469,165.550583,169.343704,127.917198,114.865837
3472,0,119.970909,276.059998,1032.453125,-47.105892,-194.60083,163.953598,169.305176,132.923843,114.804291
3473,0,117.520126,276.155151,1031.938721,-47.32346,-193.141098,161.790604,169.253845,137.920074,114.743111
3474,0,114.96347,276.143982,1031.345215,-47.358463,-190.9646,159.193451,169.19754,142.898422,114.676018
3475,0,112.286049,276.007477,1030.687134,-47.19973,-188.258881,156.293472,169.13942,147.844574,114.597382
3476,0,109.468529,275.726166,1029.988403,-46.812164,-185.284988,153.211426,169.077362,152.745529,114.504295
3477,0,106.495316,275.283508,1029.280518,-46.163052,-182.346024,150.053848,169.012024,157.603775,114.400215
3478,0,103.365379,274.671326,1028.596313,-45.249702,-179.673035,146.902679,168.95018,162.434219,114.293762
3479,0,100.099075,273.893433,1027.966309,-44.098099,-177.320831,143.800903,168.896957,167.24823,114.19294
3480,0,96.736656,272.962341,1027.416626,-42.787701,-175.220871,140.750977,168.851715,172.045013,114.100975
3481,0,93.324577,271.894226,1026.963623,-41.445332,-173.243561,137.748047,168.81781,176.819046,114.018036
3482,0,89.901024,270.712067,1026.60498,-40.1707,-171.171509,134.818832,168.806396,181.567871,113.945038
3483,0,86.499748,269.449524,1026.322144,-39.025784,-168.790558,132.015747,168.821869,186.28566,113.884651
3484,0,83.161476,268.148346,1026.093262,-38.104568,-166.06282,129.398117,168.846298,190.954529,113.8405
3485,0,79.927696,266.850525,1025.90686,-37.525894,-163.092514,127.029167,168.842865,195.548477,113.815933
3486,0,76.826401,265.591614,1025.764771,-37.334209,-159.936371,124.956108,168.774429,200.041824,113.813606
3487,0,73.871597,264.39801,1025.676758,-37.456524,-156.54126,123.196594,168.62178,204.413712,113.836082
3488,0,71.069496,263.288727,1025.656128,-37.771744,-152.847885,121.768806,168.39592,208.648163,113.887268
3489,0,68.414658,262.276581,1025.711914,-38.19252,-148.873566,120.705116,168.13562,212.731949,113.973824
3490,0,65.879814,261.367676,1025.843506,-38.673107,-144.678772,119.999954,167.888702,216.651596,114.103722
3491,0,63.412674,260.559418,1026.043823,-39.184822,-140.306076,119.578491,167.693268,220.393555,114.28347
3492,0,60.943253,259.840424,1026.304443,-39.71764,-135.769531,119.346428,167.56427,223.945541,114.519363
3493,0,58.39632,259.196899,1026.622192,-40.275604,-131.069855,119.228302,167.487839,227.293777,114.819153
3494,0,55.707695,258.620331,1027.00061,-40.847397,-126.211014,119.155243,167.433701,230.417694,115.187279
3495,0,52.838848,258.108795,1027.45166,-41.398369,-121.230881,119.075363,167.372345,233.291656,115.620255
3496,0,49.780163,257.663269,1027.983398,-41.891636,-116.218956,118.983818,167.280869,235.894913,116.111816
3497,0,46.548462,257.287201,1028.587646,-42.302475,-111.272339,118.913536,167.146942,238.220596,116.66053
3498,0,43.186447,256.99231,1029.233154,-42.609722,-106.399406,118.884613,166.978607,240.271576,117.270241
3499,0,39.756115,256.799408,1029.873657,-42.787556,-101.475853,118.872162,166.805679,242.052231,117.946533
3500,0,36.32225,256.728485,1030.463501,-42.821461,-96.331711,118.831604,166.66571,243.568649,118.694366
3501,0,32.938583,256.79071,1030.967407,-42.730133,-90.887787,118.737701,166.587753,244.828552,119.517212
3502,0,29.646688,256.988983,1031.363647,-42.575684,-85.23037,118.598824,166.583755,245.834,120.413887
3503,0,26.478718,257.32193,1031.642944,-42.450554,-79.577705,118.448509,166.637238,246.581406,121.36647
3504,0,23.455162,257.789154,1031.807739,-42.4408,-74.137054,118.322983,166.676178,247.078705,122.328163
3505,0,20.584465,258.394379,1031.870239,-42.602337,-68.980003,118.247826,166.560364,247.365387,123.236168
3506,0,17.867605,259.141785,1031.842651,-42.958729,-64.061104,118.23632,166.148132,247.505402,124.06707
3507,0,15.301507,260.03064,1031.729614,-43.493717,-59.299015,118.276192,165.411346,247.539902,124.902428
3508,0,12.878227,261.054047,1031.529785,-44.152576,-54.620064,118.323975,164.454163,247.42981,125.925529
3509,0,10.583635,262.197205,1031.247314,-44.876743,-49.992882,118.343811,163.409515,247.046555,127.346527
3510,0,8.403571,263.437317,1030.898315,-45.622128,-45.411484,118.34005,162.361542,246.227066,129.347488
3511,0,6.333918,264.748901,1030.510132,-46.332668,-40.810596,118.329536,161.352509,244.824646,132.056107
3512,0,4.379971,266.109528,1030.109497,-46.949142,-36.086948,118.313171,160.392456,242.715561,135.473755
3513,0,2.544949,267.504181,1029.71875,-47.458721,-31.215521,118.287849,159.439209,239.805603,139.390427
3514,0,0.82173,268.92395,1029.358276,-47.895248,-26.25206,118.259712,158.404556,236.053757,143.424194
3515,0,-0.804759,270.35907,1029.046265,-48.298038,-21.250027,118.241837,157.206345,231.4767,147.199448
3516,0,-2.34925,271.793518,1028.800903,-48.689053,-16.231281,118.247055,155.809723,226.123093,150.490906
3517,0,-3.819297,273.208282,1028.643066,-49.071564,-11.205616,118.276779,154.220779,220.042114,153.218735
3518,0,-5.212903,274.590515,1028.591431,-49.435066,-6.188208,118.315781,152.458923,213.262833,155.362244
3519,0,-6.520153,275.934204,1028.655762,-49.76482,-1.201571,118.341362,150.548981,205.786957,156.901413
3520,0,-7.727494,277.237427,1028.834717,-50.052872,3.729965,118.335548,148.533279,197.600372,157.818207
3521,0,-8.824437,278.506439,1029.115723,-50.301998,8.590667,118.293098,146.480011,188.722443,158.133926
3522,0,-9.80963,279.756226,1029.474731,-50.522118,13.387006,118.226578,144.474411,179.266693,157.936615
3523,0,-10.690206,281.002838,1029.880371,-50.72731,18.147383,118.156158,142.596954,169.410202,157.351486
3524,0,-11.476618,282.257782,1030.300781,-50.934261,22.902924,118.08828,140.90744,159.281845,156.470474
3525,0,-12.180911,283.526642,1030.710205,-51.154507,27.670786,118.009781,139.452957,148.921432,155.320999
3526,0,-12.815371,284.810333,1031.09314,-51.382843,32.455769,117.899933,138.285095,138.333908,153.898743
3527,0,-13.385846,286.107788,1031.442993,-51.599331,37.258976,117.74057,137.457672,127.540649,152.220154
3528,0,-13.887676,287.417389,1031.762085,-51.791622,42.076191,117.523064,137.004852,116.590012,150.351166
3529,0,-14.313105,288.736023,1032.057739,-51.97757,46.889488,117.263496,136.918839,105.528259,148.38884
3530,0,-14.663044,290.056946,1032.339966,-52.199669,51.665081,117.00705,137.139801,94.347618,146.410156
3531,0,-14.948127,291.372467,1032.616211,-52.483543,56.379902,116.787529,137.558853,82.969002,144.441315
3532,0,-15.179304,292.67746,1032.890259,-52.798126,61.084747,116.573959,138.04686,71.30426,142.480301
3533,0,-15.362401,293.969269,1033.160645,-53.083595,65.908661,116.298988,138.521866,59.348572,140.550613
3534,0,-15.50011,295.245148,1033.423828,-53.333344,70.929131,115.957024,138.990128,47.179573,138.713806
3535,0,-15.594503,296.499908,1033.674561,-53.611328,76.058189,115.625015,139.503662,34.840092,137.010468
3536,0,-15.649006,297.727814,1033.910156,-53.977409,81.117645,115.375946,140.107162,22.289602,135.443588
3537,0,-15.670078,298.923279,1034.129028,-54.434723,85.996483,115.224609,140.82579,9.531806,134.061691
3538,0,-15.66676,300.079773,1034.3302,-54.935452,90.681839,115.149521,141.655914,-3.307938,132.980835
3539,0,-15.650045,301.190552,1034.512085,-55.401207,95.190613,115.117996,142.558685,-16.100433,132.28627
3540,0,-15.631657,302.251709,1034.670532,-55.750195,99.552307,115.091576,143.475525,-28.810091,131.987381
3541,0,-15.619207,303.260773,1034.800293,-55.909199,103.843422,115.016953,144.348663,-41.449341,132.070221
3542,0,-15.612084,304.21698,1034.899536,-55.823593,108.173035,114.839325,145.126328,-54.003716,132.534378
3543,0,-15.604015,305.124084,1034.96936,-55.503269,112.611992,114.561272,145.771255,-66.392151,133.399216
3544,0,-15.587448,305.991699,1035.012329,-55.050156,117.147491,114.264435,146.297592,-78.467094,134.711182
3545,0,-15.554045,306.830688,1035.030151,-54.608177,121.708145,114.048935,146.787415,-90.059036,136.526901
3546,0,-15.494667,307.645081,1035.022705,-54.254848,126.252693,113.941956,147.317291,-101.056671,138.850555
3547,0,-15.399891,308.431824,1034.990967,-53.947632,130.823715,113.864975,147.873566,-111.480705,141.577057
3548,0,-15.258203,309.188843,1034.936523,-53.608055,135.477554,113.715912,148.402664,-121.448952,144.534485
3549,0,-15.055322,309.921234,1034.86377,-53.226715,140.19072,113.466896,148.921036,-131.038834,147.594208
3550,0,-14.777596,310.636444,1034.775513,-52.867413,144.87825,113.171738,149.50412,-140.217026,150.705795
3551,0,-14.41375,311.335541,1034.670288,-52.581745,149.523544,112.893745,150.196182,-148.887894,153.849884
3552,0,-13.954397,312.014465,1034.541748,-52.32502,154.242065,112.624962,150.972046,-156.955673,157.003204
3553,0,-13.397991,312.672424,1034.38269,-52.010738,159.117599,112.309517,151.757614,-164.340668,160.134018
3554,0,-12.757788,313.313599,1034.190552,-51.643551,164.029709,111.951714,152.473495,-170.956894,163.200058
3555,0,-12.052498,313.939178,1033.966919,-51.311127,168.779587,111.64061,153.070602,-176.698532,166.136734
3556,0,-11.288313,314.545807,1033.716919,-51.061893,173.333801,111.455818,153.533218,-181.477402,168.841766
3557,0,-10.458142,315.131958,1033.444702,-50.872791,177.82196,111.389046,153.864853,-185.266861,171.179001
3558,0,-9.556082,315.69696,1033.14978,-50.718262,182.350571,111.373619,154.080994,-188.092224,173.005814
3559,0,-8.583759,316.231964,1032.830078,-50.607643,186.929749,111.364449,154.202042,-189.988846,174.204849
3560,0,-7.543674,316.718689,1032.486572,-50.559471,191.526581,111.362206,154.241165,-190.971527,174.712769
3561,0,-6.430992,317.136322,1032.125732,-50.561455,196.105728,111.374138,154.197937,-191.039917,174.538559
3562,0,-5.23181,317.469269,1031.755249,-50.557919,200.647766,111.385658,154.057663,-190.220032,173.748276
3563,0,-3.928463,317.709198,1031.374634,-50.482792,205.171326,111.380791,153.789963,-188.589188,172.422897
3564,0,-2.505006,317.848114,1030.974121,-50.296387,209.730301,111.360687,153.347488,-186.253204,170.621628
3565,0,-0.948075,317.870575,1030.540649,-49.997822,214.361221,111.323486,152.677719,-183.297913,168.380478
3566,0,0.755041,317.754669,1030.065186,-49.624233,219.046738,111.253098,151.751617,-179.758209,165.750839
3567,0,2.619216,317.479675,1029.546509,-49.234955,223.747574,111.141319,150.5784,-175.661774,162.830215
3568,0,4.658877,317.034027,1028.99231,-48.902462,228.408493,111.017616,149.175247,-171.144043,159.758575
3569,0,6.87819,316.420197,1028.419556,-48.706749,232.932724,110.947105,147.523453,-166.534256,156.6987
3570,0,9.267068,315.652008,1027.856689,-48.686615,237.259933,110.969139,145.574432,-162.306839,153.786392
3571,0,11.805333,314.744659,1027.337524,-48.803413,241.445099,111.049362,143.307739,-158.880966,151.041824
3572,0,14.463696,313.704681,1026.894287,-48.988186,245.574875,111.124748,140.774063,-156.396133,148.33931
3573,0,17.203094,312.527649,1026.547485,-49.196056,249.674667,111.167229,138.078491,-154.635529,145.529022
3574,0,19.982464,311.206818,1026.299438,-49.398914,253.742462,111.186371,135.326721,-153.15715,142.591568
3575,0,22.770847,309.749725,1026.135254,-49.566555,257.798737,111.202599,132.600555,-151.548706,139.625458
3576,0,25.550877,308.185547,1026.02124,-49.683319,261.859467,111.227936,130.000168,-149.620178,136.707596
3577,0,28.31352,306.556854,1025.915161,-49.767181,265.891022,111.261909,127.686798,-147.402527,133.82637
3578,0,31.050903,304.905518,1025.784668,-49.852524,269.829956,111.297775,125.847054,-145.016251,130.938919
3579,0,33.748352,303.261292,1025.625977,-49.962715,273.63092,111.326828,124.612564,-142.546661,128.058945
3580,0,36.380371,301.637726,1025.466064,-50.104591,277.283569,111.341995,124.004234,-139.976715,125.305016
3581,0,38.915592,300.040863,1025.350342,-50.275723,280.818878,111.345535,123.915741,-137.17276,122.886612
3582,0,41.327625,298.48111,1025.325928,-50.473831,284.300201,111.351471,124.139084,-133.941177,121.016953
3583,0,43.604416,296.972687,1025.424805,-50.706417,287.760315,111.371254,124.446152,-130.160583,119.783195
3584,0,45.749149,295.522736,1025.655518,-50.986786,291.147675,111.399254,124.69487,-125.880836,119.086456
3585,0,47.77454,294.12326,1026.002075,-51.312328,294.373108,111.42012,124.876808,-121.274002,118.720093
3586,0,49.701439,292.756927,1026.431763,-51.647667,297.394196,111.421547,125.07032,-116.516487,118.492477
3587,0,51.567986,291.406982,1026.910522,-51.926392,300.255005,111.396469,125.361412,-111.73336,118.286583
3588,0,53.43874,290.061523,1027.409912,-52.071716,303.073242,111.344429,125.794708,-106.990707,118.063377
3589,0,55.395161,288.715637,1027.908081,-52.046928,305.944611,111.278625,126.351311,-102.288658,117.845665
3590,0,57.508129,287.376312,1028.387817,-51.907188,308.819305,111.235504,126.934288,-97.576195,117.67749
3591,0,59.816952,286.062286,1028.830811,-51.76693,311.532532,111.267113,127.374603,-92.796486,117.571243
3592,0,62.326481,284.798096,1029.218384,-51.698887,313.963898,111.409203,127.491669,-87.918739,117.497421
