,,HW3001:PELVIS_T,,,HW3001:R_Foot_T,,,HW3001:L_Foot_T,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
5163,0,-37.649979,-9.652853,1140.780273,-159.294891,-46.131554,94.044899,79.727913,-418.028961,109.134331
5164,0,-35.507202,-10.671625,1141.184448,-158.857941,-41.811638,94.067062,79.863365,-413.323517,108.812531
5165,0,-33.316227,-11.73021,1141.908325,-158.776566,-37.859428,94.063255,80.224304,-408.536926,108.53688
5166,0,-31.024719,-12.797915,1142.772339,-158.765915,-34.236637,94.10788,80.744881,-403.642151,108.325882
5167,0,-28.646027,-13.873607,1143.62439,-158.945099,-30.707796,94.128639,81.307335,-398.683441,108.151314
5168,0,-26.124784,-14.902737,1144.471924,-159.274826,-27.426117,94.186996,81.798798,-393.720093,107.983749
5169,0,-23.547501,-15.961356,1145.329102,-159.674286,-24.151327,94.125801,82.175659,-388.776184,107.814781
5170,0,-20.988258,-16.912453,1146.139038,-160.286194,-21.148256,94.034912,82.460945,-383.842957,107.652939
5171,0,-18.43288,-17.917099,1146.97583,-160.687057,-18.147223,93.645424,82.694839,-378.915314,107.509132
5172,0,-15.967846,-18.72637,1147.658447,-161.438156,-15.545,93.476685,82.900757,-374.001495,107.377113
5173,0,-13.556677,-19.408463,1148.223511,-161.853348,-12.832713,92.838669,83.091209,-369.102661,107.234283
5174,0,-11.353088,-19.958275,1148.679688,-162.83548,-10.850442,92.73159,83.282104,-364.214172,107.067406
5175,0,-9.19509,-20.393703,1148.968506,-163.208023,-8.712038,92.072098,83.483505,-359.334595,106.881096
5176,0,-7.112954,-20.669046,1149.099121,-163.692078,-6.657963,91.226677,83.688065,-354.45636,106.687309
5177,0,-5.11184,-20.783781,1149.124878,-164.233841,-5.034135,90.754204,83.881569,-349.578552,106.502228
5178,0,-3.20772,-20.723412,1149.027954,-164.676193,-3.558078,90.430382,84.05201,-344.727234,106.340599
5179,0,-1.240544,-20.621397,1148.873901,-165.256409,-2.185704,90.570999,84.186111,-339.923126,106.206871
5180,0,0.562147,-20.353123,1148.735962,-165.515656,-1.085794,91.252022,84.274544,-335.143677,106.09623
5181,0,2.340741,-20.094597,1148.674072,-165.785629,-0.112801,92.553467,84.32193,-330.348785,105.998016
5182,0,4.214933,-19.619629,1148.641724,-166.029388,0.3735,94.423988,84.344154,-325.518585,105.900101
5183,0,5.858113,-19.126829,1148.67749,-166.038467,0.604882,96.661179,84.357971,-320.652557,105.799294
5184,0,7.6423,-18.599537,1148.723267,-166.063004,0.517079,99.414192,84.369881,-315.756409,105.703697
5185,0,9.272696,-17.928532,1148.864136,-165.919968,0.109054,102.685158,84.367958,-310.833954,105.625168
5186,0,10.758435,-17.209448,1149.006348,-165.787079,-0.544557,106.365227,84.327866,-305.886719,105.573891
5187,0,12.336594,-16.510111,1149.169922,-165.562653,-1.464894,110.424652,84.231064,-300.924133,105.553055
5188,0,13.692448,-15.73297,1149.375977,-165.394867,-2.971324,114.890648,84.071648,-295.964233,105.55513
5189,0,15.071827,-14.991612,1149.60022,-165.461594,-5.577487,120.274246,83.848816,-291.018311,105.568726
5190,0,16.339211,-14.190911,1149.835815,-165.430954,-9.269805,125.895439,83.566124,-286.079834,105.586014
5191,0,17.449583,-13.345272,1150.120728,-165.28949,-14.164584,131.191101,83.238426,-281.130768,105.599747
5192,0,18.576435,-12.48787,1150.408081,-165.045654,-19.848932,135.768707,82.884285,-276.163055,105.602676
5193,0,19.507118,-11.570882,1150.707642,-164.874695,-26.292889,139.672379,82.513741,-271.19873,105.600464
5194,0,20.367195,-10.683722,1151.056885,-164.743332,-33.456558,142.661179,82.147751,-266.273224,105.618675
5195,0,21.215111,-9.701174,1151.393433,-164.460526,-41.385029,144.716522,81.82827,-261.390869,105.676628
5196,0,21.915323,-8.808448,1151.700806,-163.965347,-49.913441,145.880997,81.571121,-256.515472,105.753357
5197,0,22.527216,-7.749814,1152.056763,-162.95253,-59.385601,146.063705,81.351479,-251.603333,105.815529
5198,0,23.0767,-6.815413,1152.316406,-162.237427,-69.619011,146.1772,81.175308,-246.613708,105.871597
5199,0,23.653891,-5.807061,1152.571045,-161.868866,-81.072128,145.903564,81.098175,-241.520599,105.94529
5200,0,24.117867,-4.856705,1152.788818,-161.233307,-92.721741,145.164734,81.127937,-236.369141,106.014435
5201,0,24.497124,-3.942226,1152.964478,-160.504181,-104.967308,143.832703,81.184616,-231.263199,106.034615
5202,0,24.890905,-2.942663,1153.104492,-159.948334,-117.908264,142.286789,81.199562,-226.251053,106.003754
5203,0,25.125528,-2.081699,1153.211182,-159.43483,-131.159225,140.252869,81.188049,-221.27951,105.956825
5204,0,25.335918,-1.171474,1153.272095,-159.263321,-145.516586,138.172211,81.210823,-216.262466,105.910439
5205,0,25.570034,-0.329366,1153.297363,-159.030899,-159.242416,135.480896,81.289825,-211.173767,105.851974
5206,0,25.732403,0.49173,1153.378784,-158.960587,-173.906342,132.762177,81.358849,-206.0923,105.783829
5207,0,25.862202,1.194553,1153.428711,-159.353683,-188.93367,129.91011,81.338554,-201.124054,105.742294
5208,0,25.995087,1.845626,1153.480469,-159.723206,-204.229431,126.540123,81.255501,-196.268188,105.757423
5209,0,26.086565,2.482349,1153.537598,-159.809204,-220.154297,123.348228,81.212509,-191.411514,105.814011
5210,0,26.208817,3.121856,1153.588135,-160.896667,-235.923813,120.345177,81.257004,-186.457596,105.861618
5211,0,26.238092,3.674083,1153.628296,-161.259644,-252.440628,116.882278,81.355522,-181.39888,105.857689
5212,0,26.194986,4.157865,1153.60376,-162.105698,-268.767822,113.522484,81.477249,-176.291382,105.799767
5213,0,26.059441,4.588214,1153.577881,-163.043686,-285.189911,110.579735,81.614716,-171.245087,105.716095
5214,0,25.882191,4.976963,1153.51709,-164.260086,-301.476715,108.480255,81.752609,-166.354996,105.633324
5215,0,25.69754,5.281121,1153.433716,-165.186569,-317.756836,107.44735,81.884537,-161.57933,105.564026
5216,0,25.485472,5.485348,1153.339478,-166.607788,-333.43924,107.204025,82.010895,-156.782196,105.510468
5217,0,25.224998,5.633761,1153.209351,-167.906464,-348.807465,107.519699,82.113197,-151.874939,105.456078
5218,0,24.892708,5.706283,1153.053223,-169.267059,-363.732025,108.350807,82.196182,-146.872971,105.376686
5219,0,24.41683,5.686002,1152.877563,-170.380402,-378.532959,109.785965,82.313812,-141.867859,105.279526
5220,0,23.84178,5.559734,1152.655029,-171.498276,-392.750671,111.680847,82.501381,-136.94635,105.193504
5221,0,23.169064,5.374717,1152.400635,-172.394287,-406.59967,113.783966,82.716682,-132.097794,105.114113
5222,0,22.503954,5.113322,1152.144043,-173.271759,-419.820251,116.253029,82.871124,-127.198578,105.003151
5223,0,21.808636,4.795405,1151.820068,-174.113647,-432.382355,118.995171,82.941628,-122.141853,104.847816
5224,0,20.898685,4.332961,1151.471436,-174.799805,-444.105865,121.891396,83.007782,-116.97361,104.684174
5225,0,19.906723,3.892652,1151.056885,-175.463272,-454.895447,124.935272,83.116669,-111.840408,104.56469
5226,0,18.868841,3.346379,1150.555542,-175.973816,-464.575562,127.954422,83.211922,-106.839005,104.516235
5227,0,17.543903,2.723722,1149.967773,-176.436737,-473.2901,131.078522,83.236633,-101.952644,104.516602
5228,0,16.281515,2.120415,1149.340332,-176.43634,-480.762329,133.663406,83.197891,-97.109451,104.521805
5229,0,14.717508,1.341396,1148.675903,-176.280655,-487.194916,136.236526,83.126755,-92.266479,104.516685
5230,0,13.089284,0.517392,1147.980347,-175.881638,-492.415436,138.261795,83.042244,-87.42057,104.516624
5231,0,11.239041,-0.292839,1147.208984,-175.546356,-496.419861,139.576096,82.95372,-82.574974,104.535797
5232,0,9.344378,-1.255983,1146.411743,-174.870956,-499.291626,140.347748,82.871338,-77.737686,104.570503
5233,0,7.328646,-2.302817,1145.515381,-174.195801,-500.855377,140.082245,82.803734,-72.933571,104.60202
5234,0,5.050575,-3.391082,1144.540405,-173.539139,-501.056366,138.895767,82.751434,-68.181068,104.615746
5235,0,2.812986,-4.679884,1143.586304,-172.884567,-500.004944,136.378677,82.713318,-63.473351,104.616585
5236,0,0.445332,-6.063826,1142.550659,-172.356201,-497.548584,132.582962,82.696236,-58.801968,104.62294
5237,0,-2.027324,-7.483984,1141.598389,-171.943878,-494.473206,128.325638,82.715729,-54.18372,104.653893
5238,0,-4.561934,-9.150153,1140.666138,-172.035812,-491.328522,125.028877,82.789482,-49.659023,104.713715
5239,0,-7.180836,-10.834286,1139.827271,-172.333817,-488.767792,122.049042,82.920357,-45.269238,104.785858
5240,0,-9.81849,-12.521413,1139.199707,-172.599121,-487.655609,117.842743,83.085022,-41.032478,104.850037
5241,0,-12.352497,-14.283096,1138.772217,-172.81897,-487.936035,112.510262,83.252708,-36.939999,104.900146
5242,0,-14.662213,-16.198109,1138.573853,-172.907669,-488.27243,106.637024,83.412971,-32.975761,104.943817
5243,0,-16.941317,-18.212791,1138.594116,-172.675369,-488.612518,100.816566,83.580101,-29.131767,104.985191
5244,0,-19.281216,-20.351919,1138.873291,-171.833511,-488.206268,96.745071,83.783325,-25.403629,105.017082
5245,0,-21.691925,-22.440668,1139.286743,-171.118805,-484.377563,96.175484,84.053474,-21.793184,105.033234
5246,0,-24.188635,-24.494408,1139.932251,-170.652786,-479.051422,96.534088,84.400688,-18.323544,105.032745
5247,0,-26.552795,-26.487362,1140.689941,-170.402496,-474.375122,96.333664,84.80423,-15.029906,105.017723
5248,0,-28.890728,-28.449017,1141.584717,-170.415268,-469.761658,95.943123,85.23011,-11.931491,104.991104
5249,0,-31.149134,-30.324419,1142.494263,-170.55722,-464.665192,95.684525,85.648796,-9.027742,104.946915
5250,0,-33.425861,-32.202515,1143.477295,-170.894394,-459.509338,95.559296,86.038429,-6.311351,104.870239
5251,0,-35.784763,-34.060776,1144.431519,-171.360992,-454.304962,95.443237,86.393837,-3.771143,104.756866
5252,0,-38.179199,-35.864162,1145.330933,-171.815643,-449.074738,95.238159,86.730576,-1.395033,104.621094
5253,0,-40.844166,-37.677937,1146.216797,-172.048172,-443.985596,95.144493,87.067429,0.827167,104.471863
5254,0,-43.604729,-39.438881,1147.052734,-172.291061,-438.956482,95.015823,87.406822,2.912986,104.297302
5255,0,-46.493137,-41.138664,1147.777832,-172.286636,-434.077301,94.930138,87.737518,4.889025,104.097466
5256,0,-49.343792,-42.750675,1148.464111,-172.209167,-429.210876,94.862579,88.059273,6.76389,103.942635
5257,0,-52.071159,-44.181408,1149.048462,-172.154419,-424.323273,94.73996,88.374931,8.52082,103.960693
5258,0,-54.729481,-45.45013,1149.505005,-172.128754,-419.359375,94.630028,88.624428,10.192687,104.201096
5259,0,-57.260117,-46.606449,1149.790894,-172.32692,-414.514465,94.481468,88.669151,11.907087,104.55722
5260,0,-59.705433,-47.468369,1149.87439,-172.495834,-409.583282,94.301094,88.42614,13.736854,104.924278
5261,0,-61.936283,-48.220409,1149.781982,-172.695969,-404.699554,94.176819,88.012077,15.510023,105.411865
5262,0,-64.062737,-48.73468,1149.573608,-172.76178,-399.732361,93.85807,87.643417,16.922737,106.286995
5263,0,-66.184746,-49.081638,1149.30603,-172.772949,-394.970703,93.834305,87.406273,17.83946,107.709
5264,0,-68.139633,-49.369732,1148.987671,-172.721893,-390.034637,93.742531,87.232132,18.32338,109.649391
5265,0,-70.007744,-49.463104,1148.696533,-172.721329,-385.215759,93.674324,87.029854,18.441296,112.026131
5266,0,-71.911003,-49.481476,1148.485352,-172.73053,-380.243408,93.553703,86.753418,18.193216,114.784241
5267,0,-73.617271,-49.319538,1148.313477,-172.743469,-375.267883,93.417557,86.400406,17.575853,117.893417
5268,0,-75.324844,-49.130943,1148.282227,-172.832184,-370.363068,93.385406,85.99279,16.619099,121.339203
5269,0,-76.997841,-48.74894,1148.227173,-172.952164,-365.43808,93.319008,85.565865,15.330358,125.13295
5270,0,-78.537933,-48.312458,1148.235107,-172.95816,-360.358215,93.220634,85.160042,13.574317,129.343857
5271,0,-79.986328,-47.784252,1148.213501,-173.048813,-355.523712,93.36338,84.789612,11.02838,134.063324
5272,0,-81.296112,-47.24205,1148.23584,-173.087616,-350.423492,93.192223,84.393326,7.375795,139.238159
5273,0,-82.475922,-46.585674,1148.328857,-173.076614,-345.407135,93.219917,83.831062,2.57335,144.535461
5274,0,-83.580116,-45.901283,1148.372681,-173.067093,-340.447388,93.223946,83.012131,-3.186747,149.456238
5275,0,-84.575974,-45.166435,1148.53418,-173.057983,-335.366486,93.267937,82.010445,-9.728726,153.601776
5276,0,-85.541046,-44.397167,1148.67749,-173.082153,-330.296753,93.271385,80.967934,-16.974037,156.806564
5277,0,-86.448837,-43.606731,1148.846924,-172.948318,-325.299774,93.228882,79.947517,-24.879116,159.087357
5278,0,-87.253487,-42.751781,1149.076172,-172.861572,-320.390808,93.218704,78.949638,-33.436466,160.560486
5279,0,-88.06295,-41.86853,1149.321045,-172.693649,-315.389771,93.09594,78.003365,-42.699211,161.394012
5280,0,-88.839912,-40.97205,1149.517578,-172.418304,-310.663208,93.040855,77.158493,-52.70713,161.756134
5281,0,-89.551399,-39.945198,1149.750122,-172.957825,-305.078491,93.048943,76.429794,-63.403545,161.750412
5282,0,-90.149734,-39.039608,1149.903564,-172.88443,-300.208405,93.135269,75.829468,-74.686684,161.391678
5283,0,-90.870689,-37.986004,1150.015015,-172.817383,-295.244934,93.084061,75.40686,-86.484787,160.641403
5284,0,-91.464256,-36.99197,1150.073975,-172.721252,-290.392487,93.036514,75.214386,-98.756821,159.454391
5285,0,-92.104774,-35.964352,1150.101074,-172.694351,-285.539703,93.022942,75.287834,-111.478508,157.806625
5286,0,-92.562202,-34.934986,1150.089233,-172.609131,-280.477386,92.9758,75.67041,-124.614883,155.698547
5287,0,-93.040237,-33.942459,1150.094482,-172.618256,-275.522217,93.037926,76.416374,-138.105652,153.154663
5288,0,-93.489014,-32.886787,1150.159668,-172.526001,-270.518005,93.033104,77.529289,-151.892868,150.246597
5289,0,-93.876869,-31.873751,1150.276733,-172.52092,-265.610931,93.104393,78.877121,-165.955383,147.082504
5290,0,-94.210846,-30.860889,1150.456909,-172.438492,-260.582794,93.157906,80.248779,-180.31041,143.723572
5291,0,-94.547318,-29.915031,1150.615967,-172.403931,-255.55751,93.139809,81.581947,-194.892471,140.137085
5292,0,-94.817429,-28.982216,1150.788208,-172.425262,-250.62114,93.207512,83.029861,-209.506195,136.304199
5293,0,-95.051628,-28.049585,1150.975952,-172.380798,-245.504456,93.148529,84.722183,-224.076263,132.354996
5294,0,-95.180077,-27.200617,1151.192139,-172.444504,-240.318863,93.403076,86.609253,-238.735168,128.530869
5295,0,-95.206902,-26.313667,1151.380371,-172.188797,-235.876144,93.281174,88.569046,-253.543503,125.082268
5296,0,-95.202057,-25.420311,1151.585571,-172.236816,-230.792572,93.399391,90.491089,-268.376068,122.233948
5297,0,-95.174904,-24.579922,1151.759644,-172.190903,-225.889114,93.451561,92.25415,-283.092133,120.144936
5298,0,-95.055939,-23.795965,1151.939697,-172.103195,-220.870285,93.446869,93.749283,-297.630219,118.863152
5299,0,-94.854477,-22.996609,1152.121826,-172.071228,-215.84787,93.446365,94.923004,-311.961914,118.334709
5300,0,-94.556458,-22.18643,1152.292725,-171.987976,-210.891525,93.391304,95.771271,-326.043518,118.450317
5301,0,-94.19751,-21.513348,1152.419678,-172.001358,-205.786011,93.400925,96.321747,-339.804535,119.096977
5302,0,-93.756226,-20.869453,1152.528442,-171.992386,-200.417297,93.336578,96.613808,-353.165009,120.181458
5303,0,-93.199883,-20.133959,1152.632935,-171.938705,-195.530457,93.349831,96.678368,-366.062958,121.602623
5304,0,-92.622353,-19.547901,1152.659546,-171.992432,-190.502884,93.421944,96.551071,-378.458893,123.227493
5305,0,-91.987892,-19.009922,1152.672485,-171.906799,-185.470871,93.38974,96.292961,-390.319427,124.918503
5306,0,-91.352631,-18.45867,1152.663818,-171.801666,-180.383972,93.2845,95.972313,-401.609406,126.570358
5307,0,-90.53373,-17.974884,1152.606323,-171.907715,-175.585114,93.530663,95.623817,-412.295135,128.123596
5308,0,-89.690567,-17.545458,1152.497681,-171.813339,-170.466354,93.380196,95.225533,-422.330231,129.573654
5309,0,-88.782936,-17.139072,1152.368042,-171.858398,-165.526917,93.444679,94.730362,-431.620148,130.969193
5310,0,-87.735779,-16.812599,1152.131714,-171.819107,-160.529984,93.374756,94.129242,-440.019012,132.368454
5311,0,-86.57415,-16.539934,1151.890625,-171.692932,-155.519699,93.228134,93.445625,-447.385742,133.778198
5312,0,-85.342018,-16.278959,1151.613525,-171.621841,-150.702164,93.335854,92.673309,-453.636658,135.140045
5313,0,-84.047508,-16.133148,1151.264404,-171.533478,-145.689331,93.27504,91.77829,-458.726654,136.36113
5314,0,-82.683838,-15.972651,1150.905884,-171.367889,-140.840256,93.379868,90.752396,-462.602478,137.338211
5315,0,-81.187943,-15.926967,1150.521118,-171.365265,-135.86412,93.38504,89.621704,-465.201599,137.958786
5316,0,-79.679207,-15.879682,1150.154297,-171.198395,-130.966705,93.357147,88.398148,-466.479523,138.076492
5317,0,-77.954758,-15.910407,1149.676758,-171.11377,-126.012039,93.438866,87.052658,-466.429047,137.480972
5318,0,-76.221397,-16.00943,1149.162354,-170.859314,-121.079094,93.359779,85.57103,-465.109131,135.960175
5319,0,-74.420685,-16.14658,1148.63147,-170.824921,-116.180328,93.382927,84.020569,-462.700562,133.511765
5320,0,-72.449646,-16.418724,1148.033081,-170.597336,-111.335533,93.422676,82.528824,-459.535065,130.523514
5321,0,-70.484085,-16.730873,1147.337524,-170.57991,-106.283852,93.330963,81.207535,-456.038605,127.590134
5322,0,-68.381851,-17.199469,1146.644775,-170.649139,-101.948586,93.706978,80.122093,-452.644379,124.987221
5323,0,-66.159859,-17.719265,1145.956421,-170.369934,-96.832237,93.661964,79.340088,-449.740845,122.381683
5324,0,-63.954876,-18.356831,1145.315308,-170.376999,-91.978546,93.663437,78.966576,-447.601013,119.192093
5325,0,-61.671154,-19.02986,1144.775391,-170.464325,-87.159966,93.638443,79.045197,-446.19931,115.280579
5326,0,-59.379711,-19.869465,1144.273926,-170.627823,-82.189362,93.421677,79.414246,-444.959839,111.346764
5327,0,-57.105839,-20.633839,1143.923828,-170.670975,-77.599571,93.378906,79.74987,-442.847198,108.547226
5328,0,-54.716087,-21.41461,1143.728394,-170.833145,-72.923187,93.35453,79.802979,-439.156982,107.469627
5329,0,-52.197254,-22.099815,1143.589844,-170.848846,-68.333794,93.293045,79.569672,-434.236328,107.57666
5330,0,-49.752293,-22.818901,1143.65271,-170.784821,-64.029854,93.246849,79.231148,-429.041595,107.867767
5331,0,-47.42411,-23.511946,1144.003784,-170.766251,-59.787254,93.284653,78.98278,-424.120972,107.824966
5332,0,-45.136608,-24.200979,1144.658203,-170.739334,-55.727776,93.349281,78.930153,-419.370239,107.548439
5333,0,-42.904137,-24.914663,1145.456543,-170.772797,-51.752407,93.318672,79.080505,-414.533356,107.301567
5334,0,-40.506207,-25.658272,1146.273682,-170.790268,-48.046597,93.408279,79.371086,-409.564636,107.179543
5335,0,-37.989063,-26.475965,1147.103149,-170.856262,-44.245369,93.45504,79.703491,-404.56073,107.123833
5336,0,-35.241611,-27.26903,1147.93042,-170.972824,-40.573223,93.483665,79.986038,-399.584869,107.062729
5337,0,-32.377499,-28.001387,1148.643799,-171.314606,-37.151653,93.503479,80.163017,-394.639252,106.974426
5338,0,-29.470974,-28.793579,1149.401489,-171.141663,-33.205933,93.410278,80.215584,-389.718414,106.867989
5339,0,-26.596439,-29.491911,1150.089478,-171.502899,-29.818764,93.310921,80.161621,-384.825226,106.754723
5340,0,-23.859591,-30.174847,1150.67627,-171.841858,-26.396832,93.195732,80.053108,-379.963989,106.642853
5341,0,-21.315624,-30.75046,1151.164917,-172.359055,-23.14982,93.09623,79.950661,-375.13913,106.537292
5342,0,-18.787039,-31.303461,1151.478394,-172.662323,-19.734831,92.773811,79.897224,-370.347015,106.43454
5343,0,-16.499199,-31.711954,1151.675293,-172.897018,-16.228451,92.198082,79.904472,-365.566498,106.326378
5344,0,-14.382881,-31.97366,1151.781982,-173.722504,-13.197636,92.201324,79.949112,-360.767242,106.211876
5345,0,-12.382104,-32.255077,1151.770264,-173.982697,-10.058843,91.80835,79.995171,-355.93103,106.097939
5346,0,-10.301453,-32.380966,1151.673462,-174.180664,-6.765025,91.192337,80.031052,-351.061096,105.989189
5347,0,-8.381189,-32.470131,1151.527344,-174.494568,-3.789752,90.830025,80.076416,-346.180054,105.887367
5348,0,-6.462565,-32.43391,1151.365234,-174.893188,-0.974464,90.611359,80.152107,-341.314819,105.791862
5349,0,-4.448361,-32.320843,1151.20459,-175.072784,1.773764,90.438049,80.252838,-336.469299,105.696983
5350,0,-2.485041,-32.059494,1151.070557,-175.463394,4.235261,90.560318,80.355736,-331.619843,105.600716
5351,0,-0.511699,-31.758595,1150.926514,-175.620712,6.565121,90.81115,80.448174,-326.745575,105.509415
5352,0,1.518322,-31.305027,1150.82373,-175.923859,8.61914,91.353806,80.53347,-321.845001,105.426323
5353,0,3.446378,-30.68659,1150.768188,-176.011154,10.430923,92.152397,80.617004,-316.920105,105.348579
5354,0,5.290497,-29.998941,1150.686157,-176.222885,11.82363,93.315155,80.70063,-311.972931,105.278549
5355,0,7.093928,-29.176357,1150.597656,-176.297485,12.895613,94.926949,80.782875,-307.020294,105.224701
5356,0,8.854774,-28.218824,1150.577393,-176.399475,13.548752,96.972183,80.858932,-302.086182,105.191284
5357,0,10.520275,-27.229982,1150.505127,-176.313766,13.841613,99.456192,80.926849,-297.175171,105.173897
5358,0,12.059086,-26.170717,1150.439331,-176.090698,13.852449,102.36261,80.990814,-292.265381,105.157936
5359,0,13.561366,-24.970749,1150.341797,-175.8508,13.627781,105.583588,81.055481,-287.332184,105.126076
5360,0,14.929175,-23.743261,1150.214233,-175.467087,13.115125,109.194054,81.127655,-282.367859,105.07473
5361,0,16.175137,-22.459314,1150.078735,-174.935196,12.351949,113.116081,81.217178,-277.369904,105.018425
5362,0,17.238386,-21.113813,1150.004639,-174.562134,11.000106,117.543114,81.32383,-272.333313,104.976494
5363,0,18.276201,-19.769304,1149.997192,-174.384766,8.775544,122.869385,81.427406,-267.27478,104.956078
5364,0,19.139071,-18.340523,1149.98584,-174.247208,5.481011,128.26001,81.490128,-262.247345,104.946732
5365,0,19.810507,-16.892256,1150.062622,-174.204254,1.112528,133.240463,81.479752,-257.304474,104.935875
5366,0,20.461393,-15.474859,1150.15686,-174.168015,-4.041792,137.518356,81.419418,-252.438812,104.943733
5367,0,21.10471,-13.938698,1150.31958,-173.894455,-9.883622,140.894257,81.404335,-247.556915,105.027199
5368,0,21.614044,-12.496177,1150.469727,-173.832611,-16.709841,143.60347,81.51503,-242.544907,105.199532
5369,0,22.055664,-10.957667,1150.69751,-173.34024,-24.071817,145.32814,81.715218,-237.400665,105.377472
5370,0,22.295307,-9.413514,1150.944702,-172.937546,-32.240944,146.575699,81.895966,-232.247467,105.471901
5371,0,22.587137,-7.806429,1151.196899,-171.917023,-40.967239,146.62085,82.004112,-227.178391,105.480682
5372,0,22.771738,-6.323875,1151.40271,-171.466766,-50.864803,146.758392,82.071945,-222.173553,105.454758
5373,0,22.881205,-4.692394,1151.657227,-171.064453,-61.525047,146.376083,82.151192,-217.172684,105.434258
5374,0,22.971964,-3.072077,1151.85144,-170.983353,-73.160995,145.640823,82.262772,-212.139847,105.434647
5375,0,23.157053,-1.543542,1152.00647,-170.968719,-85.486549,144.31546,82.394714,-207.066132,105.451889
5376,0,23.269794,0.051525,1152.134766,-170.936554,-98.092758,142.537109,82.522293,-201.962753,105.468956
5377,0,23.292583,1.638594,1152.241699,-171.081177,-111.2509,140.418472,82.626289,-196.859085,105.470779
5378,0,23.425516,3.179235,1152.33667,-171.304276,-124.955345,138.024979,82.697929,-191.791824,105.453636
5379,0,23.331051,4.668198,1152.35022,-171.617371,-138.731384,135.179718,82.742149,-186.779907,105.4254
5380,0,23.304148,6.226557,1152.414673,-172.201355,-153.189301,132.071487,82.807747,-181.78389,105.409782
5381,0,23.227318,7.676499,1152.498535,-172.972687,-167.916122,128.799271,82.969154,-176.722153,105.429741
5382,0,22.917992,9.122868,1152.562378,-173.771545,-182.772049,125.083031,83.201126,-171.609009,105.464516
5383,0,22.681763,10.593497,1152.630737,-175.038208,-197.874664,121.311661,83.375534,-166.574112,105.470184
5384,0,22.350014,12.03433,1152.694092,-176.492874,-213.668732,117.655655,83.444977,-161.666397,105.455399
5385,0,21.855333,13.396547,1152.771362,-177.587509,-229.607635,114.09108,83.467079,-156.78215,105.457497
5386,0,21.221128,14.752922,1152.817627,-179.364166,-245.245911,110.746407,83.466988,-151.796951,105.457909
5387,0,20.537563,16.072168,1152.850708,-181.19014,-261.204224,107.780655,83.446327,-146.699966,105.416664
5388,0,19.874243,17.384998,1152.850952,-183.300507,-276.949188,105.872643,83.447189,-141.594345,105.352516
5389,0,19.148838,18.639194,1152.812256,-185.483719,-292.515381,104.984924,83.492889,-136.555145,105.313156
5390,0,18.408155,19.848345,1152.702881,-187.722565,-307.540558,104.950623,83.553215,-131.563416,105.313751
5391,0,17.503532,20.937195,1152.592407,-190.151901,-322.29129,105.614632,83.608208,-126.578674,105.332367
5392,0,16.619106,21.991404,1152.473755,-192.379517,-336.704041,107.032341,83.684738,-121.577621,105.321014
5393,0,15.587274,22.975304,1152.259155,-194.6996,-350.425415,108.721794,83.804298,-116.54599,105.230431
5394,0,14.418069,23.85668,1151.960327,-196.794586,-363.8172,110.793732,83.897438,-111.467918,105.06443
5395,0,13.186337,24.733452,1151.640381,-198.89743,-376.597717,113.05143,83.847885,-106.322662,104.895088
5396,0,11.709442,25.413813,1151.244019,-200.920959,-388.56015,115.300285,83.668221,-101.138702,104.801392
5397,0,10.302052,26.066116,1150.862183,-202.911423,-399.841644,117.798271,83.503288,-96.002777,104.800926
5398,0,8.574743,26.722792,1150.38623,-204.630432,-410.0112,120.070656,83.438019,-90.950706,104.842476
5399,0,6.873621,27.192308,1149.895874,-206.152771,-419.188812,122.258507,83.434608,-85.93663,104.864143
5400,0,4.935092,27.648455,1149.390503,-207.297226,-427.198364,124.285179,83.431732,-80.920906,104.849289
5401,0,2.866733,28.021261,1148.701538,-208.131683,-433.994141,125.972557,83.408134,-75.899796,104.821877
5402,0,0.716675,28.256622,1147.990601,-208.49765,-439.326141,127.419739,83.365341,-70.872437,104.811836
5403,0,-1.572366,28.424553,1147.262451,-208.489227,-443.290131,128.69873,83.294403,-65.830765,104.832947
5404,0,-3.978291,28.4788,1146.446777,-207.80246,-445.473053,129.137466,83.18766,-60.778709,104.877792
5405,0,-6.546505,28.402105,1145.606079,-206.786484,-446.129486,128.887436,83.074104,-55.752995,104.927017
5406,0,-9.312457,28.216417,1144.691772,-205.477402,-445.150726,127.268822,82.987289,-50.79393,104.970901
5407,0,-12.061859,27.892845,1143.862671,-204.230301,-442.434143,124.031357,82.907524,-45.887749,105.023293
5408,0,-14.996094,27.504414,1143.005249,-203.146301,-438.940125,120.190071,82.791779,-40.98748,105.103256
5409,0,-18.032906,27.026834,1142.184204,-202.956451,-435.416321,117.317314,82.629005,-36.082634,105.207573
5410,0,-21.144644,26.534069,1141.341553,-203.274689,-432.380554,114.966858,82.426476,-31.209904,105.313942
5411,0,-24.245682,26.083702,1140.628906,-204.072601,-430.323303,111.352188,82.175346,-26.417107,105.40918
5412,0,-27.295038,25.621758,1139.985474,-204.977493,-428.697876,107.533348,81.85743,-21.736139,105.506241
5413,0,-30.337988,25.13825,1139.446167,-205.867722,-426.317688,104.064529,81.471275,-17.184586,105.63073
