Trajectories,,,,,,,,,,
100,,,,,,,,,,
,,HW3-003:PELVIS_T,,,HW3-003:R_Foot_T,,,HW3-003:L_Foot_T,,
1259,0,29.80864,166.81102,1030.855835,-69.495346,-292.022034,144.669846,99.370193,64.228836,112.259583
1260,0,27.771162,165.5242,1029.762695,-71.936806,-313.509338,150.262619,99.126381,74.065063,112.289627
1261,0,25.631844,164.111588,1028.441406,-74.121788,-333.069824,157.002533,98.833153,83.818306,112.294586
1262,0,23.402485,162.603775,1026.885742,-76.023415,-350.218262,164.342773,98.525459,93.444496,112.262077
1263,0,21.094637,161.034775,1025.109741,-77.660133,-364.494537,171.495544,98.245392,102.916397,112.189629
1264,0,18.721697,159.434433,1023.149475,-79.082054,-375.546204,177.541336,98.030228,112.22525,112.084633
1265,0,16.303703,157.820312,1021.059265,-80.353462,-383.228943,181.612289,97.904938,121.373749,111.96225
1266,0,13.872135,156.191574,1018.902649,-81.538712,-387.687042,183.104385,97.880142,130.364029,111.843216
1267,0,11.469728,154.527771,1016.738892,-82.68998,-389.36676,181.8423,97.95298,139.185669,111.752319
1268,0,9.141831,152.793411,1014.612671,-83.830544,-388.935944,178.119125,98.109131,147.807724,111.716873
1269,0,6.920579,150.946243,1012.55011,-84.938072,-387.130371,172.580429,98.325439,156.176834,111.763847
1270,0,4.808637,148.945755,1010.566833,-85.942726,-384.587189,166.001236,98.571945,164.220947,111.915245
1271,0,2.771609,146.759415,1008.682739,-86.74968,-381.732941,159.063705,98.812309,171.857635,112.18248
1272,0,0.745092,144.368103,1006.937622,-87.2752,-378.756165,152.236206,99.002869,179.006104,112.561874
1273,0,-1.344076,141.771881,1005.398254,-87.475708,-375.650574,145.779388,99.094933,185.598511,113.033585
1274,0,-3.549578,138.997299,1004.151001,-87.359215,-372.288391,139.828735,99.045906,191.586441,113.56617
1275,0,-5.881389,136.101959,1003.282043,-86.980904,-368.485718,134.478073,98.83905,196.937088,114.126823
1276,0,-8.295745,133.172806,1002.852783,-86.428978,-364.045898,129.818039,98.502617,201.621124,114.695229
1277,0,-10.703881,130.316162,1002.878784,-85.80545,-358.788696,125.927032,98.113602,205.599304,115.275902
1278,0,-12.996685,127.640945,1003.323059,-85.208351,-352.58078,122.838493,97.780106,208.818054,115.902267
1279,0,-15.076749,125.239594,1004.102478,-84.72097,-345.372375,120.514236,97.609734,211.217743,116.627113
1280,0,-16.887369,123.173035,1005.104187,-84.408882,-337.228027,118.845917,97.679375,212.747391,117.502983
1281,0,-18.429375,121.464462,1006.206726,-84.317604,-328.330353,117.685951,98.013733,213.371155,118.5662
1282,0,-19.760544,120.103043,1007.298218,-84.462868,-318.941345,116.887878,98.57,213.053818,119.842415
1283,0,-20.977829,119.053635,1008.292297,-84.814583,-309.327332,116.330925,99.225342,211.724426,121.378471
1284,0,-22.188133,118.267105,1009.138733,-85.289299,-299.682312,115.921127,99.774887,209.236496,123.280251
1285,0,-23.476866,117.688568,1009.828552,-85.766602,-290.094849,115.582458,99.955048,205.35762,125.717506
1286,0,-24.884052,117.263573,1010.394348,-86.128029,-280.573914,115.253792,99.499519,199.816055,128.865372
1287,0,-26.395166,116.943367,1010.901794,-86.297829,-271.102386,114.893105,98.215286,192.401093,132.795914
1288,0,-27.948908,116.689217,1011.436218,-86.263107,-261.672333,114.480804,96.048218,183.071106,137.38298
1289,0,-29.458376,116.475182,1012.081604,-86.066826,-252.281723,114.017853,93.107422,172.002975,142.290436
1290,0,-30.837305,116.288994,1012.900024,-85.784348,-242.914322,113.521317,89.636047,159.546448,147.063126
1291,0,-32.022243,116.131203,1013.913513,-85.497589,-233.531036,113.019745,85.941475,146.106979,151.2715
1292,0,-32.98423,116.012306,1015.099548,-85.274788,-224.08139,112.547134,82.315712,132.023972,154.63266
1293,0,-33.728714,115.948204,1016.398071,-85.157616,-214.522125,112.135254,78.977592,117.503258,157.056046
1294,0,-34.286701,115.954697,1017.731689,-85.157867,-204.83168,111.806114,76.053352,102.615822,158.611572
1295,0,-34.701733,116.042397,1019.026428,-85.264366,-195.020203,111.566338,73.591316,87.33786,159.450684
1296,0,-35.016979,116.213478,1020.230164,-85.455742,-185.134399,111.404221,71.592148,71.597496,159.720642
1297,0,-35.265419,116.461105,1021.318054,-85.709755,-175.248245,111.293793,70.038124,55.310299,159.50528
1298,0,-35.464863,116.772079,1022.288574,-86.004204,-165.43187,111.207748,68.913231,38.40416,158.813019
1299,0,-35.618183,117.131874,1023.152954,-86.313934,-155.710403,111.132378,68.212112,20.840412,157.610641
1300,0,-35.717407,117.529701,1023.923889,-86.611122,-146.042816,111.070717,67.938675,2.630969,155.876114
1301,0,-35.749916,117.960777,1024.608154,-86.869354,-136.339661,111.02755,68.097115,-16.158173,153.637314
1302,0,-35.70454,118.424438,1025.206055,-87.065712,-126.506699,110.988083,68.681839,-35.424419,150.978012
1303,0,-35.575706,118.919312,1025.715454,-87.179749,-116.485611,110.912216,69.672409,-55.061401,148.017807
1304,0,-35.364529,119.439125,1026.134644,-87.196114,-106.27639,110.754547,71.035049,-74.990562,144.884048
1305,0,-35.077133,119.971664,1026.466309,-87.115189,-95.944962,110.496719,72.725647,-95.175964,141.690475
1306,0,-34.721771,120.501007,1026.716553,-86.965424,-85.616615,110.167778,74.689423,-115.618484,138.527267
1307,0,-34.306328,121.011169,1026.893188,-86.804268,-75.446014,109.837326,76.859207,-136.338242,135.464142
1308,0,-33.836681,121.48896,1027.000854,-86.700447,-65.563904,109.58548,79.159012,-157.357605,132.563034
1309,0,-33.315586,121.925102,1027.039551,-86.702744,-56.023312,109.465393,81.516014,-178.690811,129.893555
1310,0,-32.741585,122.313713,1027.002319,-86.812126,-46.774876,109.476898,83.874237,-200.337448,127.543434
1311,0,-32.108875,122.650703,1026.876465,-86.977776,-37.687386,109.566696,86.199646,-222.273758,125.621643
1312,0,-31.409225,122.931793,1026.642822,-87.124825,-28.606497,109.658455,88.472572,-244.439514,124.257347
1313,0,-30.635141,123.151321,1026.278198,-87.196098,-19.421036,109.695137,90.674744,-266.721802,123.599449
1314,0,-29.781992,123.301811,1025.758911,-87.176071,-10.099204,109.662926,92.781166,-288.936188,123.81797
1315,0,-28.847084,123.37426,1025.063232,-87.08136,-0.677986,109.582253,94.760971,-310.808502,125.101311
1316,0,-27.826319,123.359291,1024.179321,-86.933304,8.777114,109.479828,96.584076,-331.966309,127.636864
1317,0,-26.711147,123.249268,1023.10907,-86.740074,18.209631,109.368416,98.230598,-351.950012,131.564987
1318,0,-25.488388,123.041183,1021.873352,-86.500015,27.587193,109.245979,99.701462,-370.24704,136.907761
1319,0,-24.143959,122.739143,1020.512817,-86.216415,36.896194,109.106689,101.02581,-386.343628,143.490753
1320,0,-22.669741,122.355316,1019.082642,-85.907822,46.129864,108.950066,102.255882,-399.788025,150.888412
1321,0,-21.071569,121.908546,1017.641296,-85.607445,55.280983,108.78347,103.442131,-410.260834,158.424438
1322,0,-19.375109,121.420326,1016.232361,-85.35408,64.342102,108.620163,104.595985,-417.646027,165.248062
1323,0,-17.625736,120.908806,1014.870056,-85.180626,73.30851,108.476128,105.661629,-422.082825,170.485428
1324,0,-15.879663,120.382118,1013.532166,-85.105278,82.177078,108.366852,106.518364,-423.966003,173.43399
1325,0,-14.186792,119.833351,1012.170654,-85.129105,90.938164,108.304016,107.016441,-423.869476,173.742081
1326,0,-12.570518,119.238991,1010.734802,-85.239494,99.566734,108.292618,107.029205,-422.405243,171.504257
1327,0,-11.012655,118.561165,1009.20105,-85.415939,108.023956,108.329315,106.497353,-420.074982,167.223846
1328,0,-9.451088,117.752357,1007.593628,-85.634239,116.272194,108.402122,105.450165,-417.186798,161.64592
1329,0,-7.793208,116.762039,1005.990173,-85.869598,124.291214,108.49176,104.00174,-413.86734,155.527863
1330,0,-5.941872,115.545303,1004.505249,-86.100815,132.077515,108.575233,102.327126,-410.138367,149.448898
1331,0,-3.825476,114.073395,1003.263733,-86.31601,139.62265,108.631416,100.624062,-405.991516,143.735809
1332,0,-1.422321,112.344002,1002.37085,-86.515717,146.885452,108.647125,99.067009,-401.418518,138.509552
1333,0,1.228599,110.387329,1001.893738,-86.709137,153.782196,108.620415,97.767517,-396.397858,133.793991
1334,0,4.034136,108.264481,1001.855042,-86.903595,160.205032,108.559395,96.757996,-390.873383,129.611145
1335,0,6.869059,106.058205,1002.240173,-87.09465,166.057877,108.479187,96.007004,-384.754364,126.018288
1336,0,9.605915,103.859138,1003.00824,-87.26577,171.283356,108.402649,95.457001,-377.947113,123.085487
1337,0,12.141912,101.752602,1004.100586,-87.399117,175.864624,108.367607,95.064293,-370.401855,120.845406
1338,0,14.414738,99.809669,1005.442993,-87.488892,179.805252,108.434502,94.820816,-362.146362,119.255379
1339,0,16.406151,98.084297,1006.94574,-87.547379,183.105225,108.682617,94.748314,-353.286407,118.197723
1340,0,18.137177,96.614952,1008.507507,-87.602432,185.746109,109.187836,94.870674,-343.973846,117.515526
1341,0,19.659069,95.427834,1010.025513,-87.692688,187.684586,109.99147,95.183731,-334.364166,117.059982
1342,0,21.041353,94.53862,1011.41394,-87.864525,188.846634,111.083199,95.64225,-324.585968,116.723969
1343,0,22.357302,93.951714,1012.620117,-88.164734,189.119064,112.418602,96.170967,-314.729034,116.4506
1344,0,23.668451,93.658844,1013.634216,-88.618111,188.342789,113.970901,96.688782,-304.847656,116.221245
1345,0,25.011715,93.639732,1014.48584,-89.189888,186.313004,115.789635,97.128525,-294.970154,116.035278
1346,0,26.392529,93.865654,1015.230774,-89.751068,182.791946,118.022461,97.443459,-285.10849,115.892731
1347,0,27.785959,94.30442,1015.931274,-90.0746,177.540787,120.867744,97.606346,-275.264099,115.785362
1348,0,29.145475,94.924408,1016.64032,-89.879356,170.37265,124.466934,97.610092,-265.43158,115.696182
1349,0,30.416929,95.696548,1017.393494,-88.911293,161.213593,128.794342,97.469994,-255.601791,115.604668
1350,0,31.553574,96.59436,1018.208008,-87.026367,150.141586,133.614746,97.219849,-245.767166,115.49395
1351,0,32.527489,97.593338,1019.089233,-84.236267,137.376953,138.539871,96.900734,-235.928024,115.356949
1352,0,33.334316,98.670258,1020.034912,-80.69912,123.222595,143.151733,96.550674,-226.093643,115.198112
1353,0,33.990532,99.803123,1021.040344,-76.664825,107.982185,147.124847,96.203445,-216.273605,115.030266
1354,0,34.5252,100.971367,1022.09845,-72.402893,91.894463,150.291962,95.893562,-206.463684,114.869247
1355,0,34.969845,102.156662,1023.199768,-68.141022,75.108368,152.639053,95.656059,-196.638931,114.730103
1356,0,35.350483,103.343788,1024.331055,-64.032364,57.697529,154.251007,95.515739,-186.762772,114.625702
1357,0,35.683918,104.521278,1025.475098,-60.154293,39.692871,155.244141,95.473122,-176.808533,114.564583
1358,0,35.977833,105.681831,1026.610229,-56.5284,21.112503,155.71344,95.499313,-166.779022,114.546494
1359,0,36.23307,106.822182,1027.712769,-53.146847,1.979198,155.708267,95.544907,-156.7117,114.557899
1360,0,36.446453,107.94236,1028.757935,-49.995651,-17.674015,155.235794,95.556847,-146.66893,114.571289
1361,0,36.613285,109.043816,1029.72168,-47.073551,-37.807228,154.283432,95.495071,-136.719269,114.549355
1362,0,36.729053,110.12706,1030.582642,-44.406151,-58.382385,152.849869,95.342941,-126.91526,114.454422
1363,0,36.789936,111.189636,1031.32251,-42.050667,-79.371613,150.972656,95.109673,-117.271332,114.262566
1364,0,36.792324,112.225082,1031.926758,-40.085777,-100.758209,148.743393,94.825058,-107.750053,113.977966
1365,0,36.731785,113.223297,1032.386597,-38.587948,-122.526604,146.304596,94.528717,-98.269531,113.636948
1366,0,36.602268,114.171677,1032.698608,-37.604866,-144.645599,143.829498,94.2575,-88.736763,113.293518
1367,0,36.395794,115.056892,1032.866821,-37.139851,-167.056046,141.493484,94.035179,-79.090561,112.992332
1368,0,36.102291,115.86647,1032.900513,-37.155762,-189.67099,139.45163,93.869034,-69.325287,112.747688
1369,0,35.709427,116.589211,1032.811523,-37.595661,-212.386063,137.83577,93.755836,-59.47966,112.5457
1370,0,35.202839,117.214523,1032.611206,-38.406094,-235.088013,136.774384,93.693726,-49.600525,112.367149
1371,0,34.567722,117.731628,1032.305176,-39.547176,-257.652924,136.420609,93.690109,-39.708946,112.211891
1372,0,33.792164,118.129669,1031.889526,-40.984077,-279.93335,136.965912,93.758003,-29.791857,112.103668
1373,0,32.871716,118.399178,1031.349121,-42.668743,-301.741669,138.620987,93.902954,-19.822886,112.071365
1374,0,31.813238,118.534485,1030.656372,-44.527351,-322.83548,141.563095,94.111351,-9.794965,112.121704
1375,0,30.635683,118.535614,1029.775635,-46.465919,-342.913116,145.865311,94.349747,0.260706,112.225945
1376,0,29.367037,118.409111,1028.672974,-48.394226,-361.62146,151.431335,94.576958,10.283454,112.331215
1377,0,28.038862,118.167007,1027.327637,-50.251972,-378.5755,157.956528,94.761475,20.210617,112.387154
1378,0,26.681112,117.82457,1025.745239,-52.014019,-393.38446,164.925186,94.893326,30.000793,112.367256
1379,0,25.319485,117.397446,1023.963928,-53.665604,-405.685333,171.650665,94.9851,39.638748,112.272598
1380,0,23.976139,116.898567,1022.05072,-55.165249,-415.195465,177.361969,95.064957,49.126053,112.121635
1381,0,22.67231,116.335304,1020.086304,-56.427212,-421.785522,181.335953,95.167404,58.469528,111.937912
1382,0,21.429893,115.707436,1018.142578,-57.341591,-425.550018,183.052475,95.32505,67.673973,111.743523
1383,0,20.268784,115.006783,1016.263245,-57.819504,-426.831024,182.325058,95.562195,76.738014,111.558861
1384,0,19.198923,114.218369,1014.457458,-57.830132,-426.165955,179.349442,95.889999,85.649971,111.404701
1385,0,18.209225,113.321625,1012.712341,-57.405033,-424.166748,174.636444,96.305023,94.383827,111.303688
1386,0,17.258799,112.290329,1011.016235,-56.61375,-421.380341,168.849426,96.793335,102.897865,111.279945
1387,0,16.276754,111.092682,1009.381897,-55.53569,-418.186157,162.617264,97.338272,111.137474,111.356651
1388,0,15.17461,109.695709,1007.8573,-54.246941,-414.764862,156.404099,97.925537,119.041039,111.551758
1389,0,13.869864,108.076172,1006.516479,-52.821033,-411.133972,150.474609,98.541916,126.546875,111.87178
1390,0,12.312716,106.234688,1005.436157,-51.332623,-407.217346,144.938324,99.170982,133.600372,112.305626
1391,0,10.504945,104.205292,1004.67041,-49.858063,-402.910889,139.825348,99.791969,140.161255,112.821907
1392,0,8.50315,102.055008,1004.234314,-48.473362,-398.121857,135.154175,100.385201,146.209,113.373039
1393,0,6.405856,99.873856,1004.106262,-47.24921,-392.781219,130.969696,100.942192,151.741318,113.907913
1394,0,4.329865,97.759727,1004.243713,-46.241119,-386.837677,127.344086,101.476143,156.762131,114.391418
1395,0,2.38309,95.802727,1004.603516,-45.47694,-380.248383,124.345863,102.027092,161.259781,114.825714
1396,0,0.640959,94.072334,1005.153564,-44.951374,-372.97879,121.997444,102.656563,165.185806,115.263321
1397,0,-0.867423,92.61145,1005.869995,-44.635216,-365.01889,120.249687,103.430359,168.450394,115.800179
1398,0,-2.16006,91.438507,1006.726624,-44.494423,-356.409027,118.991394,104.396187,170.944504,116.541275
1399,0,-3.291224,90.555779,1007.68158,-44.504272,-347.254822,118.08815,105.568146,172.581741,117.546173
1400,0,-4.333934,89.958336,1008.674011,-44.647198,-337.715179,117.4244,106.925018,173.338028,118.778839
1401,0,-5.361309,89.638786,1009.631897,-44.897964,-327.962769,116.923759,108.416405,173.261002,120.094406
1402,0,-6.430562,89.586563,1010.489441,-45.211056,-318.136963,116.542213,109.964149,172.433243,121.285973
1403,0,-7.571556,89.784149,1011.206604,-45.522629,-308.313965,116.249023,111.45359,170.892242,122.186653
1404,0,-8.780989,90.204277,1011.782288,-45.767838,-298.507874,116.014084,112.725876,168.539093,122.784996
1405,0,-10.023216,90.810638,1012.25531,-45.903816,-288.698364,115.809464,113.589706,165.088608,123.289017
1406,0,-11.237756,91.562668,1012.692688,-45.925938,-278.868317,115.618271,113.862663,160.109802,124.088242
1407,0,-12.352008,92.422501,1013.168457,-45.867695,-269.026825,115.438301,113.430244,153.161484,125.616791
1408,0,-13.295986,93.361595,1013.740662,-45.782967,-259.207275,115.273033,112.294006,143.967087,128.177567
1409,0,-14.015344,94.363976,1014.436218,-45.719933,-249.445999,115.11615,110.580643,132.539032,131.809235
1410,0,-14.479881,95.424759,1015.247925,-45.702168,-239.759399,114.943214,108.505371,119.188171,136.255203
1411,0,-14.686472,96.544914,1016.144165,-45.726887,-230.1353,114.719467,106.308167,104.421494,141.043503
1412,0,-14.656863,97.724884,1017.085449,-45.777256,-220.538727,114.419434,104.19442,88.787209,145.635498
1413,0,-14.431535,98.959747,1018.040161,-45.837921,-210.926392,114.046204,102.302734,72.735764,149.573593
1414,0,-14.061155,100.237732,1018.992798,-45.906082,-201.267197,113.639709,100.705826,56.537838,152.568466
1415,0,-13.597407,101.542198,1019.941345,-45.995316,-191.562119,113.267937,99.433548,40.267334,154.509369
1416,0,-13.084938,102.856133,1020.888916,-46.129292,-181.848846,113.001167,98.501076,23.841303,155.424576
1417,0,-12.556115,104.166901,1021.833801,-46.324902,-172.178467,112.879631,97.927177,7.100632,155.43335
1418,0,-12.02946,105.468552,1022.761841,-46.574757,-162.577606,112.893707,97.736694,-10.096041,154.71048
1419,0,-11.511455,106.760643,1023.648499,-46.843555,-153.024597,112.991974,97.950676,-27.805029,153.455399
1420,0,-11.000093,108.044998,1024.464111,-47.081688,-143.4543,113.111557,98.572815,-45.987686,151.852737
1421,0,-10.488317,109.322464,1025.181885,-47.243633,-133.781403,113.207054,99.58094,-64.553864,150.03183
1422,0,-9.966386,110.591156,1025.784424,-47.297401,-123.928169,113.257362,100.928436,-83.422218,148.045761
1423,0,-9.423377,111.846237,1026.265137,-47.223412,-113.851685,113.249374,102.553665,-102.559273,145.883759
1424,0,-8.848438,113.08107,1026.627686,-47.013577,-103.57093,113.157753,104.391319,-121.98243,143.510162
1425,0,-8.232038,114.288788,1026.879517,-46.680931,-93.182388,112.943336,106.378082,-141.735168,140.911987
1426,0,-7.566978,115.463135,1027.029053,-46.272823,-82.841492,112.578857,108.451416,-161.853577,138.134644
1427,0,-6.84889,116.59819,1027.07959,-45.865452,-72.700378,112.085136,110.546692,-182.344238,135.293732
1428,0,-6.076248,117.687485,1027.028809,-45.52914,-62.831036,111.546829,112.598946,-203.18222,132.559647
1429,0,-5.249972,118.723518,1026.867188,-45.288734,-53.189823,111.088364,114.550011,-224.321991,130.12851
1430,0,-4.372623,119.697792,1026.579224,-45.116657,-43.655117,110.817131,116.356735,-245.70192,128.198868
1431,0,-3.447142,120.601135,1026.146484,-44.964314,-34.108482,110.765846,117.996086,-267.229858,126.966255
1432,0,-2.475489,121.423592,1025.548462,-44.797722,-24.492939,110.873055,119.464195,-288.754669,126.630379
1433,0,-1.457763,122.154068,1024.76709,-44.606766,-14.810227,111.01683,120.7686,-310.041443,127.397865
1434,0,-0.392223,122.779831,1023.79071,-44.391659,-5.078429,111.075783,121.915375,-330.767242,129.464905
1435,0,0.723934,123.287216,1022.619629,-44.149918,4.702317,110.975182,122.89801,-350.54422,132.975067
1436,0,1.89352,123.663734,1021.270264,-43.878174,14.548443,110.700417,123.696655,-368.961395,137.958939
1437,0,3.11836,123.901825,1019.777527,-43.585922,24.462557,110.288116,124.291458,-385.626251,144.273453
1438,0,4.398245,124.002884,1018.194336,-43.307224,34.401943,109.809868,124.682388,-400.189301,151.561539
1439,0,5.729288,123.979561,1016.5849,-43.097004,44.274529,109.351006,124.899284,-412.352844,159.25061
1440,0,7.101334,123.854347,1015.013123,-43.010689,53.970364,108.985001,124.988945,-421.882782,166.601654
1441,0,8.495341,123.653931,1013.526917,-43.080402,63.407124,108.751587,124.981194,-428.644165,172.812012
1442,0,9.883273,123.401253,1012.143738,-43.30545,72.556068,108.651001,124.852592,-432.660522,177.160294
1443,0,11.233373,123.107788,1010.845642,-43.663025,81.433388,108.657097,124.51194,-434.167908,179.161102
1444,0,12.521421,122.768959,1009.587891,-44.126694,90.072334,108.737892,123.820747,-433.616943,178.680222
1445,0,13.744862,122.363327,1008.321655,-44.674591,98.501907,108.867195,122.641052,-431.595734,175.961472
1446,0,14.933625,121.855347,1007.02002,-45.283215,106.740952,109.023476,120.888344,-428.693756,171.544159
1447,0,16.151478,121.200111,1005.698059,-45.919979,114.797668,109.185402,118.566483,-425.365143,166.09787
1448,0,17.485195,120.349304,1004.415894,-46.545559,122.665924,109.332413,115.7752,-421.854614,160.240891
1449,0,19.024054,119.258087,1003.262268,-47.122467,130.322693,109.447113,112.695229,-418.20932,154.415665
1450,0,20.836176,117.89328,1002.329712,-47.621796,137.732727,109.514374,109.560913,-414.354797,148.856476
1451,0,22.949345,116.241539,1001.689575,-48.026844,144.856842,109.518234,106.624443,-410.182465,143.63588
1452,0,25.342175,114.31591,1001.379517,-48.33762,151.652893,109.442207,104.110863,-405.605225,138.748138
1453,0,27.947939,112.158844,1001.405212,-48.57576,158.067017,109.274513,102.167702,-400.565247,134.188034
1454,0,30.669094,109.840645,1001.750977,-48.783958,164.025696,109.015495,100.827736,-395.012573,129.998871
1455,0,33.39724,107.453194,1002.390503,-49.014759,169.443771,108.683563,100.007248,-388.884979,126.277267
1456,0,36.03228,105.098663,1003.294006,-49.312618,174.248413,108.31926,99.549782,-382.112854,123.138741
1457,0,38.496357,102.875458,1004.425537,-49.700756,178.400314,107.98806,99.29808,-374.649231,120.664757
1458,0,40.740849,100.865227,1005.738831,-50.181931,181.894852,107.779411,99.15773,-366.503571,118.861214
1459,0,42.748058,99.125275,1007.172913,-50.752316,184.741425,107.796074,99.118553,-357.755157,117.650917
1460,0,44.529877,97.687813,1008.65509,-51.418407,186.934311,108.130638,99.226974,-348.536316,116.900925
1461,0,46.124416,96.565056,1010.11084,-52.205719,188.430557,108.838295,99.533638,-338.996399,116.465385
1462,0,47.58923,95.756248,1011.478882,-53.153824,189.142197,109.924911,100.051636,-329.265869,116.220932
1463,0,48.989338,95.253151,1012.722351,-54.300255,188.937943,111.367622,100.745323,-319.43454,116.082962
1464,0,50.380947,95.041901,1013.834229,-55.657825,187.646088,113.164619,101.546082,-309.548462,116.004211
1465,0,51.795269,95.102135,1014.834778,-57.188972,185.056625,115.384506,102.377609,-299.621033,115.963745
1466,0,53.228085,95.405861,1015.760559,-58.784187,180.934647,118.172066,103.175217,-289.651031,115.953827
1467,0,54.639332,95.918663,1016.652832,-60.259449,175.057663,121.684776,103.892479,-279.638824,115.969353
1468,0,55.963272,96.603188,1017.545959,-61.387833,167.27533,125.981987,104.497749,-269.596161,116.001884
1469,0,57.125961,97.423851,1018.46051,-61.962917,157.568176,130.933517,104.96843,-259.547211,116.038795
1470,0,58.064114,98.350433,1019.403076,-61.867172,146.07309,136.211929,105.290535,-249.522339,116.066498
1471,0,58.739326,99.359451,1020.369385,-61.108967,133.056107,141.378555,105.465759,-239.54866,116.075043
1472,0,59.143856,100.432961,1021.349792,-59.809189,118.841454,146.012848,105.52018,-229.640213,116.060989
1473,0,59.298061,101.555962,1022.333984,-58.149147,103.729744,149.819183,105.50486,-219.791275,116.027512
1474,0,59.242279,102.713623,1023.315308,-56.310345,87.939041,152.672134,105.482597,-209.975388,115.982643
1475,0,59.026474,103.890121,1024.29187,-54.43306,71.585747,154.601074,105.505173,-200.151901,115.936913
1476,0,58.700008,105.069275,1025.26709,-52.601307,54.702202,155.736191,105.593773,-190.279572,115.899811
1477,0,58.303226,106.236542,1026.246704,-50.846619,37.275719,156.241364,105.733086,-180.332169,115.875153
1478,0,57.862537,107.381348,1027.233521,-49.161839,19.288757,156.253403,105.87941,-170.309418,115.857628
1479,0,57.390446,108.498978,1028.222168,-47.522129,0.743779,155.844803,105.974113,-160.239853,115.83316
1480,0,56.889946,109.590912,1029.196045,-45.911125,-18.333021,155.02034,105.956352,-150.174377,115.78231
1481,0,56.36116,110.663437,1030.124756,-44.345203,-37.902794,153.74649,105.774094,-140.172729,115.684021
1482,0,55.806648,111.724724,1030.969482,-42.884289,-57.928627,151.997986,105.39621,-130.284241,115.519081
1483,0,55.233128,112.781357,1031.688354,-41.622013,-78.38353,149.799149,104.824425,-120.526611,115.275642
1484,0,54.649197,113.835297,1032.244507,-40.658821,-99.247307,147.243835,104.098412,-110.871284,114.957077
1485,0,54.060722,114.881798,1032.614502,-40.071373,-120.494797,144.48909,103.286804,-101.247513,114.587517
1486,0,53.466766,115.908531,1032.790771,-39.8918,-142.083023,141.728836,102.465401,-91.570969,114.20681
1487,0,52.857857,116.896179,1032.784546,-40.102917,-163.945145,139.159225,101.69445,-81.784927,113.853676
1488,0,52.216991,117.820084,1032.62085,-40.648212,-185.99469,136.950592,101.007584,-71.887543,113.546631
1489,0,51.522591,118.653038,1032.331787,-41.450943,-208.135117,135.238388,100.416283,-61.925213,113.278183
1490,0,50.75256,119.368408,1031.946899,-42.433594,-230.263855,134.137009,99.924126,-51.955795,113.029015
1491,0,49.889053,119.943008,1031.484253,-43.52927,-252.263275,133.766357,99.539291,-42.007389,112.791908
1492,0,48.922829,120.359131,1030.945801,-44.683514,-273.983459,134.271881,99.276161,-32.059361,112.586227
1493,0,47.855381,120.605614,1030.317505,-45.851646,-295.230682,135.820007,99.14489,-22.056938,112.450439
1494,0,46.697968,120.677963,1029.576172,-46.998516,-315.770874,138.563126,99.137314,-11.950156,112.415955
1495,0,45.468006,120.577919,1028.697144,-48.102703,-335.341949,142.58287,99.220268,-1.733635,112.480377
1496,0,44.184269,120.313164,1027.663818,-49.162086,-353.663696,147.828476,99.343025,8.538763,112.599785
1497,0,42.862926,119.897339,1026.472534,-50.194214,-370.433563,154.067673,99.456383,18.774969,112.706909
1498,0,41.516037,119.350403,1025.133545,-51.227314,-385.317932,160.864426,99.532623,28.885963,112.742744
1499,0,40.153019,118.698349,1023.667603,-52.283733,-397.959167,167.596024,99.574005,38.818157,112.679756
1500,0,38.784119,117.970947,1022.101501,-53.363354,-408.02301,173.520508,99.605804,48.559536,112.524719
1501,0,37.423447,117.196236,1020.462646,-54.43549,-415.285278,177.895523,99.659653,58.124352,112.305717
1502,0,36.089233,116.393112,1018.773315,-55.443928,-419.728699,180.131912,99.757957,67.532127,112.055908
1503,0,34.79995,115.565308,1017.049072,-56.32098,-421.596191,179.940063,99.907356,76.792366,111.803757
1504,0,33.566811,114.699692,1015.299927,-57.000038,-421.362549,177.411514,100.102158,85.897552,111.571724
1505,0,32.385109,113.768967,1013.536316,-57.41959,-419.622772,172.989731,100.333054,94.821686,111.380096
1506,0,31.227821,112.736473,1011.779175,-57.524212,-416.946747,167.328857,100.594391,103.521194,111.251564
1507,0,30.044754,111.560883,1010.068298,-57.274109,-413.761688,161.097504,100.88562,111.937202,111.212952
1508,0,28.769337,110.201057,1008.465759,-56.664101,-410.304108,154.815765,101.207413,119.99984,111.292122
1509,0,27.333141,108.623009,1007.049927,-55.738823,-406.638123,148.790512,101.555649,127.635551,111.509682
1510,0,25.685455,106.809708,1005.899658,-54.590305,-402.710632,143.150726,101.917923,134.777039,111.868011
1511,0,23.812002,104.771339,1005.07605,-53.336758,-398.409393,137.934769,102.275589,141.374207,112.34301
1512,0,21.745459,102.550575,1004.607788,-52.092808,-393.605347,133.171463,102.612328,147.402222,112.884743
1513,0,19.562502,100.218971,1004.487488,-50.944817,-388.178009,128.92189,102.927437,152.861526,113.430931
1514,0,17.367319,97.864868,1004.680054,-49.94173,-382.034576,125.275452,103.248337,157.765564,113.93087
1515,0,15.266809,95.57692,1005.137207,-49.105103,-375.132538,122.313965,103.633507,162.120026,114.371544
1516,0,13.345407,93.429092,1005.813232,-48.449505,-367.501099,120.067116,104.15863,165.904175,114.792862
1517,0,11.646595,91.47168,1006.669373,-47.995319,-359.243225,118.483994,104.888596,169.066986,115.28109
