Trajectories
100
,,HW3-008:PELVIS_T,,,HW3-008:R_Foot_T,,,HW3-008:L_Foot_T,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
165,0,25.299686,-106.552483,950.027527,-14.902370,-313.487946,105.397156,207.230484,-323.112976,123.773544
166,0,25.648035,-104.733307,949.237305,-14.636018,-303.425476,105.443161,208.981064,-342.910675,120.499603
167,0,26.098799,-103.012962,948.464722,-14.417809,-293.455383,105.522430,210.701248,-362.854279,117.667358
168,0,26.666714,-101.406631,947.749756,-14.242486,-283.566742,105.625198,212.427750,-382.825623,115.400513
169,0,27.352905,-99.918442,947.117310,-14.088840,-273.729462,105.737854,214.180267,-402.673798,113.800018
170,0,28.145084,-98.545013,946.572205,-13.933739,-263.906342,105.853813,215.930328,-422.265015,112.937996
171,0,29.023081,-97.278908,946.096130,-13.758517,-254.084167,105.968925,217.603165,-441.490417,112.863907
172,0,29.958603,-96.110321,945.650879,-13.556381,-244.267807,106.082153,219.099365,-460.238220,113.607880
173,0,30.914783,-95.027534,945.185181,-13.335603,-234.453766,106.197823,220.318344,-478.371765,115.167603
174,0,31.854517,-94.017296,944.646362,-13.112914,-224.641113,106.317230,221.177383,-495.726379,117.496284
175,0,32.748386,-93.065964,943.992493,-12.907786,-214.857178,106.428802,221.625931,-512.124878,120.514870
176,0,33.576481,-92.159798,943.196045,-12.740989,-205.146835,106.511032,221.663086,-527.399719,124.134209
177,0,34.335003,-91.286545,942.243958,-12.634791,-195.530090,106.551147,221.349564,-541.402893,128.252548
178,0,35.046021,-90.439110,941.137329,-12.607299,-185.988144,106.561722,220.782150,-554.008362,132.728470
179,0,35.753677,-89.616722,939.887329,-12.652740,-176.499268,106.574471,220.047470,-565.113525,137.362732
180,0,36.508461,-88.822571,938.515442,-12.734061,-167.067108,106.616676,219.213654,-574.632263,141.901993
181,0,37.356804,-88.063148,937.055969,-12.807876,-157.710190,106.696182,218.355469,-582.494507,146.049133
182,0,38.337372,-87.349113,935.554138,-12.848573,-148.446655,106.805733,217.570129,-588.661499,149.481552
183,0,39.476002,-86.695045,934.058838,-12.852783,-139.293854,106.934639,216.961533,-593.141724,151.898849
